,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver,Accuracy
2445,identity,1.0,"(10, 30, 10)",constant,0.1,1000,adam,0.7311320754716981
2446,logistic,0.01,"(100,)",invscaling,1.0,100,lbfgs,0.7311320754716981
2447,logistic,0.01,"(100,)",invscaling,0.1,100,lbfgs,0.7311320754716981
2448,logistic,0.01,"(100,)",adaptive,1.0,100,lbfgs,0.7311320754716981
2449,logistic,0.01,"(100,)",invscaling,0.01,100,lbfgs,0.7311320754716981
2450,logistic,0.01,"(100,)",invscaling,0.001,100,lbfgs,0.7311320754716981
2451,logistic,0.01,"(100,)",invscaling,0.0001,100,lbfgs,0.7311320754716981
2452,logistic,0.01,"(100,)",constant,10.0,100,lbfgs,0.7311320754716981
2453,logistic,0.01,"(100,)",constant,1.0,100,lbfgs,0.7311320754716981
2454,logistic,0.01,"(100,)",constant,0.1,100,lbfgs,0.7311320754716981
2455,identity,1.0,"(10, 30, 10)",adaptive,0.001,200,adam,0.7311320754716981
2456,logistic,0.01,"(100,)",constant,0.01,100,lbfgs,0.7311320754716981
2457,logistic,0.01,"(100,)",constant,0.001,100,lbfgs,0.7311320754716981
2458,logistic,0.01,"(100,)",constant,0.0001,100,lbfgs,0.7311320754716981
2459,identity,0.0001,"(20,)",invscaling,1.0,1000,sgd,0.7311320754716981
2460,identity,1e-05,"(20,)",invscaling,1.0,1000,sgd,0.7311320754716981
2461,identity,1.0,"(20,)",adaptive,0.01,200,sgd,0.7311320754716981
2462,logistic,1.0,"(100,)",constant,0.001,200,adam,0.7311320754716981
2463,identity,0.0001,"(20,)",invscaling,1.0,200,sgd,0.7311320754716981
2464,identity,0.1,"(100,)",invscaling,0.1,1000,adam,0.7311320754716981
2465,tanh,10.0,"(20,)",adaptive,0.1,200,sgd,0.7311320754716981
2466,identity,0.1,"(100,)",adaptive,0.1,1000,adam,0.7311320754716981
2467,identity,1e-05,"(100,)",adaptive,0.001,100,adam,0.7311320754716981
2468,identity,10.0,"(10, 30, 10)",adaptive,0.001,1000,sgd,0.7311320754716981
2469,relu,0.1,"(20,)",adaptive,0.1,1000,sgd,0.7311320754716981
2470,identity,0.1,"(100,)",adaptive,0.1,100,adam,0.7311320754716981
2471,identity,0.1,"(100,)",adaptive,0.1,100,sgd,0.7311320754716981
2472,tanh,1.0,"(100,)",constant,0.01,100,sgd,0.7311320754716981
2473,identity,0.1,"(100,)",constant,0.1,1000,adam,0.7311320754716981
2474,logistic,1.0,"(100,)",adaptive,0.01,1000,sgd,0.7311320754716981
2475,tanh,10.0,"(20,)",adaptive,0.01,100,sgd,0.7311320754716981
2476,identity,1.0,"(10, 30, 10)",constant,0.001,200,adam,0.7311320754716981
2477,identity,0.01,"(100,)",adaptive,0.001,100,adam,0.7311320754716981
2478,identity,0.1,"(100,)",constant,0.1,200,adam,0.7311320754716981
2479,identity,0.1,"(100,)",constant,0.1,100,adam,0.7311320754716981
2480,tanh,10.0,"(20,)",constant,0.001,1000,sgd,0.7311320754716981
2481,tanh,10.0,"(20,)",constant,0.01,100,sgd,0.7311320754716981
2482,tanh,10.0,"(20,)",adaptive,0.001,1000,sgd,0.7311320754716981
2483,logistic,1.0,"(100,)",invscaling,0.001,200,adam,0.7311320754716981
2484,identity,10.0,"(20,)",constant,0.01,100,adam,0.7311320754716981
2485,identity,10.0,"(10, 30, 10)",constant,0.001,1000,sgd,0.7311320754716981
2486,identity,10.0,"(20,)",constant,0.01,200,adam,0.7311320754716981
2487,identity,10.0,"(20,)",constant,0.01,1000,adam,0.7311320754716981
2488,identity,0.1,"(100,)",adaptive,0.1,200,adam,0.7311320754716981
2489,identity,0.1,"(10, 30, 10)",constant,0.001,100,adam,0.7311320754716981
2490,identity,0.1,"(10, 30, 10)",invscaling,0.001,100,adam,0.7311320754716981
2491,identity,1.0,"(10, 30, 10)",constant,0.1,200,adam,0.7311320754716981
2492,identity,0.1,"(100,)",invscaling,0.1,100,adam,0.7311320754716981
2493,identity,1.0,"(100,)",adaptive,0.001,200,adam,0.7311320754716981
2494,identity,0.1,"(10, 30, 10)",adaptive,0.001,100,adam,0.7311320754716981
2495,identity,1.0,"(100,)",invscaling,0.001,200,adam,0.7311320754716981
2496,identity,1e-05,"(100,)",invscaling,0.001,100,adam,0.7311320754716981
2497,tanh,10.0,"(100,)",invscaling,0.1,1000,sgd,0.7311320754716981
2498,tanh,10.0,"(20,)",adaptive,0.1,1000,sgd,0.7311320754716981
2499,identity,0.01,"(100,)",invscaling,0.001,100,adam,0.7311320754716981
2500,identity,1.0,"(10, 30, 10)",constant,0.1,100,adam,0.7311320754716981
2501,logistic,1.0,"(100,)",adaptive,0.001,200,adam,0.7311320754716981
2502,identity,1e-05,"(100,)",constant,0.001,100,adam,0.7311320754716981
2503,tanh,1.0,"(100,)",adaptive,0.01,100,sgd,0.7311320754716981
2504,identity,10.0,"(20,)",constant,0.0001,100,lbfgs,0.7310883997204751
2505,logistic,0.0001,"(10, 30, 10)",adaptive,0.1,1000,adam,0.7310883997204751
2506,identity,10.0,"(100,)",invscaling,0.01,100,lbfgs,0.7310883997204751
2507,identity,10.0,"(100,)",constant,10.0,200,lbfgs,0.7310883997204751
2508,identity,10.0,"(10, 30, 10)",invscaling,0.1,1000,sgd,0.7310883997204751
2509,logistic,1e-05,"(100,)",adaptive,0.001,200,adam,0.7310883997204751
2510,identity,10.0,"(100,)",invscaling,0.001,1000,lbfgs,0.7310883997204751
2511,logistic,0.0001,"(10, 30, 10)",invscaling,0.1,200,adam,0.7310883997204751
2512,identity,10.0,"(100,)",constant,10.0,1000,lbfgs,0.7310883997204751
2513,identity,10.0,"(100,)",invscaling,0.001,200,lbfgs,0.7310883997204751
2514,identity,10.0,"(100,)",invscaling,0.0001,100,lbfgs,0.7310883997204751
2515,identity,10.0,"(100,)",invscaling,0.0001,200,lbfgs,0.7310883997204751
2516,identity,10.0,"(100,)",invscaling,0.001,100,lbfgs,0.7310883997204751
2517,identity,10.0,"(100,)",invscaling,0.0001,1000,lbfgs,0.7310883997204751
2518,identity,10.0,"(20,)",invscaling,0.001,1000,lbfgs,0.7310883997204751
2519,identity,10.0,"(100,)",invscaling,0.1,1000,lbfgs,0.7310883997204751
2520,identity,10.0,"(100,)",invscaling,0.01,200,lbfgs,0.7310883997204751
2521,identity,1.0,"(100,)",adaptive,0.01,1000,sgd,0.7310883997204751
2522,identity,10.0,"(100,)",adaptive,0.01,100,lbfgs,0.7310883997204751
2523,identity,10.0,"(100,)",adaptive,0.01,200,lbfgs,0.7310883997204751
2524,identity,10.0,"(100,)",adaptive,0.01,1000,lbfgs,0.7310883997204751
2525,identity,10.0,"(100,)",adaptive,0.1,100,lbfgs,0.7310883997204751
2526,identity,10.0,"(100,)",adaptive,0.1,200,lbfgs,0.7310883997204751
2527,identity,1.0,"(100,)",adaptive,0.0001,1000,sgd,0.7310883997204751
2528,identity,10.0,"(100,)",adaptive,0.1,1000,lbfgs,0.7310883997204751
2529,logistic,0.0001,"(10, 30, 10)",constant,0.1,200,adam,0.7310883997204751
2530,identity,10.0,"(100,)",adaptive,1.0,100,lbfgs,0.7310883997204751
2531,identity,1.0,"(100,)",adaptive,0.01,100,sgd,0.7310883997204751
2532,identity,10.0,"(100,)",adaptive,1.0,200,lbfgs,0.7310883997204751
2533,identity,10.0,"(100,)",adaptive,10.0,100,lbfgs,0.7310883997204751
2534,identity,10.0,"(100,)",adaptive,10.0,200,lbfgs,0.7310883997204751
2535,identity,10.0,"(100,)",adaptive,10.0,1000,lbfgs,0.7310883997204751
2536,identity,10.0,"(100,)",adaptive,0.001,1000,lbfgs,0.7310883997204751
2537,identity,10.0,"(100,)",adaptive,0.001,200,lbfgs,0.7310883997204751
2538,identity,10.0,"(100,)",adaptive,0.001,100,lbfgs,0.7310883997204751
2539,identity,10.0,"(100,)",adaptive,0.0001,1000,lbfgs,0.7310883997204751
2540,identity,10.0,"(100,)",adaptive,0.0001,200,lbfgs,0.7310883997204751
2541,identity,10.0,"(100,)",adaptive,0.0001,100,lbfgs,0.7310883997204751
2542,identity,10.0,"(100,)",invscaling,10.0,1000,lbfgs,0.7310883997204751
2543,identity,10.0,"(100,)",invscaling,10.0,200,lbfgs,0.7310883997204751
2544,identity,10.0,"(100,)",invscaling,10.0,100,lbfgs,0.7310883997204751
2545,identity,10.0,"(100,)",invscaling,1.0,1000,lbfgs,0.7310883997204751
2546,identity,10.0,"(100,)",invscaling,1.0,200,lbfgs,0.7310883997204751
2547,identity,10.0,"(100,)",invscaling,1.0,100,lbfgs,0.7310883997204751
2548,logistic,0.0001,"(10, 30, 10)",invscaling,0.1,1000,adam,0.7310883997204751
2549,identity,10.0,"(100,)",invscaling,0.1,200,lbfgs,0.7310883997204751
2550,identity,10.0,"(100,)",invscaling,0.1,100,lbfgs,0.7310883997204751
2551,logistic,0.0001,"(10, 30, 10)",constant,0.1,1000,adam,0.7310883997204751
2552,identity,10.0,"(100,)",invscaling,0.01,1000,lbfgs,0.7310883997204751
2553,identity,10.0,"(20,)",constant,0.0001,200,lbfgs,0.7310883997204751
2554,identity,10.0,"(100,)",constant,1.0,200,lbfgs,0.7310883997204751
2555,identity,10.0,"(100,)",constant,10.0,100,lbfgs,0.7310883997204751
2556,identity,10.0,"(20,)",invscaling,10.0,200,lbfgs,0.7310883997204751
2557,identity,10.0,"(20,)",adaptive,0.0001,100,lbfgs,0.7310883997204751
2558,identity,10.0,"(20,)",invscaling,0.0001,200,lbfgs,0.7310883997204751
2559,identity,10.0,"(20,)",adaptive,0.0001,200,lbfgs,0.7310883997204751
2560,identity,10.0,"(20,)",adaptive,0.0001,1000,lbfgs,0.7310883997204751
2561,identity,10.0,"(20,)",invscaling,0.0001,100,lbfgs,0.7310883997204751
2562,identity,10.0,"(20,)",constant,10.0,1000,lbfgs,0.7310883997204751
2563,identity,10.0,"(20,)",constant,10.0,200,lbfgs,0.7310883997204751
2564,identity,10.0,"(20,)",constant,10.0,100,lbfgs,0.7310883997204751
2565,identity,10.0,"(20,)",adaptive,0.001,200,lbfgs,0.7310883997204751
2566,identity,10.0,"(20,)",constant,1.0,1000,lbfgs,0.7310883997204751
2567,identity,10.0,"(20,)",adaptive,0.001,200,sgd,0.7310883997204751
2568,identity,10.0,"(20,)",adaptive,0.001,1000,lbfgs,0.7310883997204751
2569,identity,10.0,"(20,)",adaptive,0.01,100,lbfgs,0.7310883997204751
2570,identity,10.0,"(20,)",adaptive,0.01,200,lbfgs,0.7310883997204751
2571,identity,10.0,"(20,)",constant,1.0,200,lbfgs,0.7310883997204751
2572,identity,10.0,"(20,)",invscaling,10.0,1000,lbfgs,0.7310883997204751
2573,identity,10.0,"(20,)",invscaling,10.0,100,lbfgs,0.7310883997204751
2574,identity,10.0,"(20,)",constant,0.0001,1000,lbfgs,0.7310883997204751
2575,identity,10.0,"(20,)",invscaling,1.0,1000,lbfgs,0.7310883997204751
2576,identity,10.0,"(20,)",invscaling,0.01,100,lbfgs,0.7310883997204751
2577,identity,1.0,"(100,)",constant,0.01,100,sgd,0.7310883997204751
2578,identity,10.0,"(20,)",invscaling,0.001,200,lbfgs,0.7310883997204751
2579,identity,10.0,"(20,)",invscaling,0.01,200,lbfgs,0.7310883997204751
2580,identity,10.0,"(20,)",invscaling,0.01,1000,lbfgs,0.7310883997204751
2581,logistic,1e-05,"(100,)",invscaling,0.001,200,adam,0.7310883997204751
2582,identity,10.0,"(20,)",invscaling,0.001,100,lbfgs,0.7310883997204751
2583,identity,10.0,"(20,)",invscaling,0.0001,1000,lbfgs,0.7310883997204751
2584,identity,1.0,"(100,)",constant,0.01,1000,sgd,0.7310883997204751
2585,identity,10.0,"(20,)",invscaling,0.1,100,lbfgs,0.7310883997204751
2586,identity,10.0,"(20,)",invscaling,0.1,200,lbfgs,0.7310883997204751
2587,identity,10.0,"(20,)",invscaling,0.1,1000,lbfgs,0.7310883997204751
2588,identity,10.0,"(20,)",invscaling,1.0,100,lbfgs,0.7310883997204751
2589,identity,10.0,"(20,)",invscaling,1.0,200,lbfgs,0.7310883997204751
2590,identity,1.0,"(100,)",constant,0.0001,1000,sgd,0.7310883997204751
2591,identity,10.0,"(20,)",adaptive,0.01,1000,lbfgs,0.7310883997204751
2592,identity,10.0,"(20,)",constant,1.0,100,lbfgs,0.7310883997204751
2593,identity,10.0,"(20,)",adaptive,0.1,100,lbfgs,0.7310883997204751
2594,identity,10.0,"(20,)",adaptive,0.1,200,lbfgs,0.7310883997204751
2595,identity,10.0,"(100,)",constant,0.001,100,lbfgs,0.7310883997204751
2596,logistic,0.0001,"(10, 30, 10)",adaptive,0.1,200,adam,0.7310883997204751
2597,identity,10.0,"(100,)",constant,0.001,200,lbfgs,0.7310883997204751
2598,identity,10.0,"(100,)",constant,0.001,1000,lbfgs,0.7310883997204751
2599,identity,10.0,"(100,)",constant,0.01,100,lbfgs,0.7310883997204751
2600,identity,10.0,"(100,)",constant,0.01,200,lbfgs,0.7310883997204751
2601,identity,10.0,"(100,)",constant,0.01,1000,lbfgs,0.7310883997204751
2602,identity,10.0,"(100,)",constant,0.1,100,lbfgs,0.7310883997204751
2603,identity,10.0,"(100,)",constant,0.1,200,lbfgs,0.7310883997204751
2604,identity,10.0,"(100,)",constant,0.1,1000,lbfgs,0.7310883997204751
2605,identity,10.0,"(20,)",constant,0.001,200,sgd,0.7310883997204751
2606,identity,10.0,"(100,)",constant,1.0,100,lbfgs,0.7310883997204751
2607,identity,10.0,"(20,)",constant,0.001,200,lbfgs,0.7310883997204751
2608,identity,10.0,"(20,)",constant,0.001,100,lbfgs,0.7310883997204751
2609,identity,10.0,"(100,)",constant,1.0,1000,lbfgs,0.7310883997204751
2610,identity,10.0,"(100,)",constant,0.0001,1000,lbfgs,0.7310883997204751
2611,identity,10.0,"(100,)",constant,0.0001,200,lbfgs,0.7310883997204751
2612,identity,10.0,"(100,)",constant,0.0001,100,lbfgs,0.7310883997204751
2613,identity,10.0,"(20,)",constant,0.01,1000,lbfgs,0.7310883997204751
2614,identity,10.0,"(20,)",adaptive,0.1,1000,lbfgs,0.7310883997204751
2615,logistic,1e-05,"(100,)",constant,0.001,200,adam,0.7310883997204751
2616,identity,10.0,"(20,)",constant,0.1,1000,lbfgs,0.7310883997204751
2617,identity,10.0,"(20,)",constant,0.1,200,lbfgs,0.7310883997204751
2618,identity,10.0,"(20,)",constant,0.1,100,lbfgs,0.7310883997204751
2619,identity,10.0,"(20,)",adaptive,1.0,100,lbfgs,0.7310883997204751
2620,identity,10.0,"(20,)",constant,0.01,200,lbfgs,0.7310883997204751
2621,identity,10.0,"(20,)",adaptive,10.0,1000,lbfgs,0.7310883997204751
2622,identity,10.0,"(20,)",adaptive,1.0,200,lbfgs,0.7310883997204751
2623,identity,10.0,"(20,)",constant,0.01,100,lbfgs,0.7310883997204751
2624,identity,10.0,"(20,)",constant,0.001,1000,lbfgs,0.7310883997204751
2625,identity,10.0,"(20,)",adaptive,1.0,1000,lbfgs,0.7310883997204751
2626,identity,10.0,"(20,)",adaptive,10.0,100,lbfgs,0.7310883997204751
2627,identity,10.0,"(20,)",adaptive,10.0,200,lbfgs,0.7310883997204751
2628,identity,10.0,"(20,)",adaptive,0.001,100,lbfgs,0.7310883997204751
2629,identity,10.0,"(100,)",adaptive,1.0,1000,lbfgs,0.7310883997204751
2630,identity,1e-05,"(100,)",constant,0.0001,1000,adam,0.7310883997204751
2631,logistic,0.01,"(100,)",constant,0.001,200,adam,0.7310883997204751
2632,identity,0.1,"(20,)",invscaling,0.001,200,adam,0.7310883997204751
2633,identity,0.1,"(20,)",constant,0.001,200,adam,0.7310883997204751
2634,identity,0.001,"(100,)",constant,0.0001,1000,sgd,0.7310883997204751
2635,identity,0.001,"(100,)",constant,0.0001,1000,adam,0.7310883997204751
2636,identity,0.01,"(100,)",adaptive,0.0001,1000,adam,0.7310883997204751
2637,identity,0.01,"(100,)",adaptive,0.0001,1000,sgd,0.7310883997204751
2638,logistic,0.001,"(100,)",constant,0.001,200,adam,0.7310883997204751
2639,identity,0.001,"(100,)",invscaling,0.0001,1000,adam,0.7310883997204751
2640,identity,0.01,"(100,)",invscaling,0.0001,1000,adam,0.7310883997204751
2641,logistic,0.001,"(100,)",invscaling,0.001,200,adam,0.7310883997204751
2642,identity,0.01,"(100,)",constant,0.0001,1000,adam,0.7310883997204751
2643,identity,0.01,"(100,)",constant,0.0001,1000,sgd,0.7310883997204751
2644,identity,0.001,"(100,)",adaptive,0.0001,1000,sgd,0.7310883997204751
2645,identity,0.001,"(100,)",adaptive,0.0001,1000,adam,0.7310883997204751
2646,logistic,0.01,"(100,)",adaptive,0.001,200,adam,0.7310883997204751
2647,logistic,0.01,"(100,)",invscaling,0.001,200,adam,0.7310883997204751
2648,logistic,0.001,"(100,)",adaptive,0.001,200,adam,0.7310883997204751
2649,identity,0.1,"(20,)",adaptive,0.001,200,adam,0.7310883997204751
2650,identity,1e-05,"(100,)",constant,0.0001,1000,sgd,0.7310883997204751
2651,identity,1e-05,"(100,)",adaptive,0.0001,1000,adam,0.7310883997204751
2652,logistic,0.0001,"(100,)",adaptive,0.001,200,adam,0.7310883997204751
2653,identity,0.1,"(100,)",adaptive,0.0001,1000,adam,0.7310883997204751
2654,identity,0.0001,"(100,)",adaptive,0.0001,1000,sgd,0.7310883997204751
2655,identity,0.0001,"(100,)",adaptive,0.0001,1000,adam,0.7310883997204751
2656,logistic,0.1,"(100,)",adaptive,0.001,200,adam,0.7310883997204751
2657,identity,0.1,"(100,)",adaptive,0.0001,1000,sgd,0.7310883997204751
2658,logistic,0.1,"(100,)",invscaling,0.001,200,adam,0.7310883997204751
2659,logistic,0.0001,"(100,)",constant,0.001,200,adam,0.7310883997204751
2660,identity,1e-05,"(100,)",invscaling,0.0001,1000,adam,0.7310883997204751
2661,identity,0.1,"(100,)",invscaling,0.0001,1000,adam,0.7310883997204751
2662,logistic,0.1,"(100,)",constant,0.001,200,adam,0.7310883997204751
2663,logistic,0.0001,"(100,)",invscaling,0.001,200,adam,0.7310883997204751
2664,identity,0.0001,"(100,)",invscaling,0.0001,1000,adam,0.7310883997204751
2665,identity,0.1,"(100,)",constant,0.0001,1000,adam,0.7310883997204751
2666,identity,0.1,"(100,)",constant,0.0001,1000,sgd,0.7310883997204751
2667,identity,1e-05,"(100,)",adaptive,0.0001,1000,sgd,0.7310883997204751
2668,identity,0.0001,"(100,)",constant,0.0001,1000,adam,0.7310883997204751
2669,identity,0.0001,"(100,)",constant,0.0001,1000,sgd,0.7310883997204751
2670,logistic,1e-05,"(100,)",adaptive,0.1,100,sgd,0.7310447239692524
2671,logistic,0.001,"(100,)",adaptive,0.1,100,sgd,0.7310447239692524
2672,logistic,0.0001,"(100,)",adaptive,0.1,100,sgd,0.7310447239692524
2673,identity,10.0,"(100,)",constant,0.001,100,sgd,0.7310447239692524
2674,logistic,0.1,"(100,)",adaptive,0.1,100,sgd,0.7310447239692524
2675,identity,10.0,"(100,)",adaptive,0.001,100,sgd,0.7310447239692524
2676,logistic,0.01,"(100,)",adaptive,0.1,100,sgd,0.7310447239692524
2677,identity,10.0,"(10, 30, 10)",constant,0.001,100,adam,0.7310447239692522
2678,relu,1.0,"(20,)",constant,0.0001,1000,adam,0.7310447239692522
2679,logistic,1.0,"(100,)",constant,0.1,200,sgd,0.7310447239692522
2680,relu,1.0,"(20,)",invscaling,0.001,100,adam,0.7310447239692522
2681,relu,1.0,"(20,)",adaptive,0.001,100,adam,0.7310447239692522
2682,relu,1.0,"(20,)",adaptive,0.0001,1000,adam,0.7310447239692522
2683,identity,10.0,"(10, 30, 10)",adaptive,0.001,100,adam,0.7310447239692522
2684,identity,10.0,"(10, 30, 10)",invscaling,0.001,100,adam,0.7310447239692522
2685,logistic,1.0,"(100,)",constant,0.1,1000,sgd,0.7310447239692522
2686,relu,1.0,"(20,)",invscaling,0.0001,1000,adam,0.7310447239692522
2687,relu,1.0,"(20,)",constant,0.001,100,adam,0.7310447239692522
2688,logistic,1.0,"(100,)",adaptive,0.01,100,adam,0.7310010482180294
2689,logistic,1.0,"(100,)",constant,0.01,100,adam,0.7310010482180294
2690,logistic,1.0,"(100,)",invscaling,0.01,100,adam,0.7310010482180294
2691,tanh,1.0,"(10, 30, 10)",constant,0.1,1000,sgd,0.7292976939203354
2692,tanh,1.0,"(10, 30, 10)",constant,0.1,200,sgd,0.7292976939203354
2693,tanh,1.0,"(10, 30, 10)",adaptive,0.01,1000,sgd,0.7292103424178896
2694,relu,1.0,"(20,)",invscaling,0.1,200,adam,0.7291666666666667
2695,relu,1.0,"(20,)",adaptive,0.1,100,adam,0.7291666666666667
2696,relu,1.0,"(20,)",constant,0.1,1000,adam,0.7291666666666667
2697,relu,1.0,"(20,)",adaptive,0.1,200,adam,0.7291666666666667
2698,relu,1.0,"(20,)",adaptive,0.1,1000,adam,0.7291666666666667
2699,relu,1.0,"(20,)",invscaling,0.1,1000,adam,0.7291666666666667
2700,relu,1.0,"(20,)",constant,0.1,100,adam,0.7291666666666667
2701,relu,1.0,"(20,)",constant,0.1,200,adam,0.7291666666666667
2702,relu,1.0,"(20,)",invscaling,0.1,100,adam,0.7291666666666667
2703,relu,1.0,"(100,)",constant,0.1,100,adam,0.729035639412998
2704,relu,1.0,"(100,)",constant,0.1,200,adam,0.729035639412998
2705,relu,1.0,"(100,)",adaptive,0.1,100,adam,0.729035639412998
2706,relu,1.0,"(100,)",constant,0.1,1000,adam,0.729035639412998
2707,relu,1.0,"(100,)",invscaling,0.1,100,adam,0.729035639412998
2708,relu,1.0,"(100,)",adaptive,0.1,200,adam,0.729035639412998
2709,relu,1.0,"(100,)",adaptive,0.1,1000,adam,0.729035639412998
2710,relu,1.0,"(100,)",invscaling,0.1,200,adam,0.729035639412998
2711,tanh,0.1,"(20,)",invscaling,1.0,100,sgd,0.729035639412998
2712,relu,1.0,"(100,)",invscaling,0.1,1000,adam,0.729035639412998
2713,relu,1e-05,"(10, 30, 10)",invscaling,0.001,1000,adam,0.729035639412998
2714,relu,1e-05,"(10, 30, 10)",adaptive,0.001,1000,adam,0.729035639412998
2715,relu,1e-05,"(10, 30, 10)",constant,0.001,1000,adam,0.729035639412998
2716,relu,1.0,"(100,)",constant,1.0,1000,sgd,0.7290356394129979
2717,relu,1.0,"(100,)",constant,1.0,200,sgd,0.7290356394129979
2718,relu,1.0,"(100,)",constant,1.0,100,sgd,0.7290356394129979
2719,tanh,1.0,"(20,)",adaptive,0.1,1000,lbfgs,0.728991963661775
2720,tanh,1.0,"(20,)",constant,0.01,1000,lbfgs,0.728991963661775
2721,relu,1.0,"(20,)",constant,1.0,1000,sgd,0.728991963661775
2722,tanh,0.01,"(20,)",invscaling,0.001,1000,adam,0.728991963661775
2723,relu,1.0,"(20,)",constant,1.0,200,sgd,0.728991963661775
2724,relu,1.0,"(20,)",constant,1.0,100,sgd,0.728991963661775
2725,tanh,0.01,"(20,)",adaptive,0.001,1000,adam,0.728991963661775
2726,relu,1.0,"(10, 30, 10)",adaptive,0.1,100,sgd,0.728991963661775
2727,tanh,1.0,"(20,)",constant,0.0001,1000,lbfgs,0.728991963661775
2728,tanh,1.0,"(20,)",constant,0.001,1000,lbfgs,0.728991963661775
2729,tanh,1.0,"(20,)",constant,0.1,1000,lbfgs,0.728991963661775
2730,tanh,1.0,"(20,)",adaptive,0.01,1000,lbfgs,0.728991963661775
2731,tanh,1.0,"(20,)",constant,1.0,1000,lbfgs,0.728991963661775
2732,tanh,1.0,"(20,)",constant,10.0,1000,lbfgs,0.728991963661775
2733,tanh,1.0,"(20,)",invscaling,0.0001,1000,lbfgs,0.728991963661775
2734,tanh,1.0,"(20,)",invscaling,0.001,1000,lbfgs,0.728991963661775
2735,tanh,1.0,"(20,)",invscaling,0.01,1000,lbfgs,0.728991963661775
2736,tanh,1.0,"(20,)",invscaling,0.1,1000,lbfgs,0.728991963661775
2737,tanh,1.0,"(20,)",invscaling,1.0,1000,lbfgs,0.728991963661775
2738,tanh,1.0,"(20,)",invscaling,10.0,1000,lbfgs,0.728991963661775
2739,tanh,1.0,"(20,)",adaptive,0.001,1000,lbfgs,0.728991963661775
2740,tanh,1.0,"(20,)",adaptive,10.0,1000,lbfgs,0.728991963661775
2741,tanh,1.0,"(20,)",adaptive,1.0,1000,lbfgs,0.728991963661775
2742,tanh,1.0,"(20,)",adaptive,0.0001,1000,lbfgs,0.728991963661775
2743,tanh,0.01,"(20,)",constant,0.001,1000,adam,0.728991963661775
2744,relu,0.01,"(100,)",adaptive,0.01,200,adam,0.728991963661775
2745,relu,0.01,"(100,)",constant,0.01,1000,adam,0.728991963661775
2746,relu,0.01,"(100,)",adaptive,0.01,1000,adam,0.728991963661775
2747,relu,0.01,"(100,)",invscaling,0.01,200,adam,0.728991963661775
2748,relu,0.01,"(100,)",constant,0.01,200,adam,0.728991963661775
2749,relu,0.01,"(100,)",invscaling,0.01,1000,adam,0.728991963661775
2750,logistic,1e-05,"(10, 30, 10)",adaptive,0.01,200,adam,0.728948287910552
2751,logistic,0.0001,"(10, 30, 10)",constant,0.01,200,adam,0.728948287910552
2752,logistic,1e-05,"(10, 30, 10)",constant,0.01,200,adam,0.728948287910552
2753,logistic,1e-05,"(10, 30, 10)",invscaling,0.01,200,adam,0.728948287910552
2754,logistic,0.0001,"(10, 30, 10)",invscaling,0.01,200,adam,0.728948287910552
2755,relu,0.01,"(10, 30, 10)",constant,0.1,100,sgd,0.728948287910552
2756,logistic,0.0001,"(10, 30, 10)",adaptive,0.01,200,adam,0.728948287910552
2757,tanh,10.0,"(100,)",invscaling,0.1,100,adam,0.7289046121593292
2758,tanh,1.0,"(20,)",constant,0.0001,1000,adam,0.7289046121593292
2759,tanh,1.0,"(20,)",adaptive,0.0001,1000,adam,0.7289046121593292
2760,tanh,10.0,"(100,)",adaptive,0.1,1000,adam,0.7289046121593292
2761,tanh,10.0,"(100,)",adaptive,0.1,100,adam,0.7289046121593292
2762,tanh,10.0,"(100,)",adaptive,0.1,200,adam,0.7289046121593292
2763,tanh,10.0,"(100,)",invscaling,0.1,1000,adam,0.7289046121593292
2764,tanh,10.0,"(100,)",invscaling,0.1,200,adam,0.7289046121593292
2765,tanh,10.0,"(100,)",constant,0.1,1000,adam,0.7289046121593292
2766,tanh,1.0,"(20,)",invscaling,0.0001,1000,adam,0.7289046121593292
2767,tanh,10.0,"(100,)",constant,0.1,200,adam,0.7289046121593292
2768,tanh,10.0,"(100,)",constant,0.1,100,adam,0.7289046121593292
2769,tanh,0.1,"(20,)",invscaling,0.0001,1000,adam,0.7289046121593291
2770,logistic,0.001,"(100,)",invscaling,0.1,100,lbfgs,0.7289046121593291
2771,logistic,0.001,"(100,)",constant,0.1,100,lbfgs,0.7289046121593291
2772,logistic,0.001,"(100,)",invscaling,0.0001,100,lbfgs,0.7289046121593291
2773,logistic,0.001,"(100,)",invscaling,0.001,100,lbfgs,0.7289046121593291
2774,tanh,0.1,"(20,)",invscaling,0.001,100,adam,0.7289046121593291
2775,logistic,0.001,"(100,)",constant,10.0,100,lbfgs,0.7289046121593291
2776,tanh,0.1,"(20,)",adaptive,0.001,100,adam,0.7289046121593291
2777,logistic,0.001,"(100,)",constant,1.0,100,lbfgs,0.7289046121593291
2778,logistic,0.001,"(100,)",invscaling,0.01,100,lbfgs,0.7289046121593291
2779,tanh,0.1,"(20,)",constant,0.001,100,adam,0.7289046121593291
2780,logistic,0.001,"(100,)",constant,0.0001,100,lbfgs,0.7289046121593291
2781,logistic,0.001,"(100,)",constant,0.01,100,lbfgs,0.7289046121593291
2782,tanh,0.1,"(20,)",constant,0.0001,1000,adam,0.7289046121593291
2783,logistic,0.001,"(100,)",adaptive,10.0,100,lbfgs,0.7289046121593291
