,ccp_alpha,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample,validation_fraction,Accuracy
7691,1.0,friedman_mse,10.0,deviance,,sqrt,1000,0.5,0.9,0.21436058700209645
7692,1.0,friedman_mse,10.0,deviance,,sqrt,1000,0.5,0.1,0.21436058700209645
7693,0.1,friedman_mse,10.0,deviance,10.0,auto,10,0.5,0.9,0.21436058700209645
7694,0.1,friedman_mse,10.0,deviance,10.0,auto,10,0.5,0.1,0.21436058700209645
7695,0.1,friedman_mse,10.0,deviance,10.0,auto,10,0.5,0.01,0.21436058700209645
7696,0.1,friedman_mse,10.0,deviance,3.0,log2,1000,0.5,0.9,0.21436058700209645
7697,0.1,friedman_mse,10.0,deviance,3.0,log2,1000,0.5,0.1,0.21436058700209645
7698,1.0,friedman_mse,10.0,deviance,,auto,1000,0.5,0.01,0.21436058700209645
7699,1.0,friedman_mse,10.0,deviance,,auto,1000,0.5,0.1,0.21436058700209645
7700,1.0,friedman_mse,10.0,deviance,,auto,100,0.5,0.01,0.21436058700209645
7701,1.0,friedman_mse,10.0,deviance,3.0,sqrt,1000,0.5,0.9,0.21436058700209645
7702,0.1,squared_error,10.0,deviance,3.0,log2,10,0.5,0.01,0.21436058700209645
7703,1.0,friedman_mse,10.0,deviance,3.0,sqrt,100,0.5,0.01,0.21436058700209645
7704,1.0,friedman_mse,10.0,deviance,3.0,sqrt,100,0.5,0.1,0.21436058700209645
7705,1.0,friedman_mse,10.0,deviance,3.0,sqrt,100,0.5,0.9,0.21436058700209645
7706,1.0,friedman_mse,10.0,deviance,3.0,sqrt,1000,0.5,0.01,0.21436058700209645
7707,1.0,friedman_mse,10.0,deviance,3.0,sqrt,1000,0.5,0.1,0.21436058700209645
7708,1.0,friedman_mse,10.0,deviance,3.0,log2,10,0.5,0.01,0.21436058700209645
7709,1.0,friedman_mse,10.0,deviance,3.0,sqrt,10,0.5,0.9,0.21436058700209645
7710,1.0,friedman_mse,10.0,deviance,3.0,log2,10,0.5,0.1,0.21436058700209645
7711,1.0,friedman_mse,10.0,deviance,3.0,log2,10,0.5,0.9,0.21436058700209645
7712,1.0,friedman_mse,10.0,deviance,3.0,log2,100,0.5,0.01,0.21436058700209645
7713,1.0,friedman_mse,10.0,deviance,3.0,log2,100,0.5,0.1,0.21436058700209645
7714,0.1,squared_error,10.0,deviance,3.0,sqrt,100,0.5,0.9,0.21436058700209645
7715,1.0,friedman_mse,10.0,deviance,3.0,log2,1000,0.5,0.01,0.21436058700209645
7716,0.1,squared_error,10.0,deviance,3.0,log2,10,0.5,0.1,0.21436058700209645
7717,1.0,friedman_mse,10.0,deviance,3.0,sqrt,10,0.5,0.1,0.21436058700209645
7718,1.0,friedman_mse,10.0,deviance,3.0,log2,1000,0.5,0.9,0.21436058700209645
7719,0.1,squared_error,10.0,deviance,3.0,auto,100,0.5,0.9,0.21436058700209645
7720,0.1,squared_error,10.0,deviance,3.0,log2,100,0.5,0.01,0.21436058700209645
7721,0.1,squared_error,10.0,deviance,3.0,auto,100,0.5,0.01,0.21436058700209645
7722,1.0,friedman_mse,10.0,deviance,3.0,auto,10,0.5,0.01,0.21436058700209645
7723,1.0,friedman_mse,10.0,deviance,3.0,auto,10,0.5,0.1,0.21436058700209645
7724,1.0,friedman_mse,10.0,deviance,3.0,auto,10,0.5,0.9,0.21436058700209645
7725,0.1,squared_error,10.0,deviance,3.0,auto,100,0.5,0.1,0.21436058700209645
7726,0.1,squared_error,10.0,deviance,3.0,log2,10,0.5,0.9,0.21436058700209645
7727,1.0,friedman_mse,10.0,deviance,3.0,sqrt,10,0.5,0.01,0.21436058700209645
7728,1.0,friedman_mse,10.0,deviance,3.0,auto,100,0.5,0.01,0.21436058700209645
7729,1.0,friedman_mse,10.0,deviance,3.0,auto,100,0.5,0.1,0.21436058700209645
7730,1.0,friedman_mse,10.0,deviance,3.0,auto,100,0.5,0.9,0.21436058700209645
7731,1.0,friedman_mse,10.0,deviance,3.0,auto,1000,0.5,0.01,0.21436058700209645
7732,1.0,friedman_mse,10.0,deviance,3.0,auto,1000,0.5,0.1,0.21436058700209645
7733,1.0,friedman_mse,10.0,deviance,3.0,auto,1000,0.5,0.9,0.21436058700209645
7734,1.0,friedman_mse,10.0,deviance,3.0,log2,1000,0.5,0.1,0.21436058700209645
7735,1.0,friedman_mse,10.0,deviance,3.0,log2,100,0.5,0.9,0.21436058700209645
7736,1.0,friedman_mse,10.0,deviance,10.0,auto,10,0.5,0.01,0.21436058700209645
7737,1.0,friedman_mse,10.0,deviance,10.0,log2,100,0.5,0.1,0.21436058700209645
7738,1.0,friedman_mse,10.0,deviance,10.0,sqrt,1000,0.5,0.1,0.21436058700209645
7739,1.0,friedman_mse,10.0,deviance,10.0,auto,10,0.5,0.1,0.21436058700209645
7740,1.0,friedman_mse,10.0,deviance,10.0,log2,10,0.5,0.01,0.21436058700209645
7741,1.0,friedman_mse,10.0,deviance,10.0,log2,10,0.5,0.1,0.21436058700209645
7742,1.0,friedman_mse,10.0,deviance,10.0,log2,10,0.5,0.9,0.21436058700209645
7743,1.0,friedman_mse,10.0,deviance,10.0,log2,100,0.5,0.01,0.21436058700209645
7744,1.0,friedman_mse,10.0,deviance,10.0,log2,100,0.5,0.9,0.21436058700209645
7745,1.0,friedman_mse,10.0,deviance,10.0,sqrt,100,0.5,0.9,0.21436058700209645
7746,1.0,friedman_mse,10.0,deviance,10.0,log2,1000,0.5,0.01,0.21436058700209645
7747,1.0,friedman_mse,10.0,deviance,10.0,log2,1000,0.5,0.1,0.21436058700209645
7748,1.0,friedman_mse,10.0,deviance,10.0,log2,1000,0.5,0.9,0.21436058700209645
7749,1.0,friedman_mse,10.0,deviance,,auto,10,0.5,0.01,0.21436058700209645
7750,1.0,friedman_mse,10.0,deviance,,auto,10,0.5,0.1,0.21436058700209645
7751,1.0,friedman_mse,10.0,deviance,,auto,10,0.5,0.9,0.21436058700209645
7752,1.0,friedman_mse,10.0,deviance,10.0,sqrt,1000,0.5,0.01,0.21436058700209645
7753,1.0,friedman_mse,10.0,deviance,10.0,sqrt,1000,0.5,0.9,0.21436058700209645
7754,1.0,friedman_mse,10.0,deviance,10.0,sqrt,100,0.5,0.1,0.21436058700209645
7755,1.0,friedman_mse,10.0,deviance,10.0,auto,1000,0.5,0.1,0.21436058700209645
7756,1.0,friedman_mse,10.0,deviance,10.0,auto,10,0.5,0.9,0.21436058700209645
7757,0.1,squared_error,10.0,deviance,3.0,sqrt,1000,0.5,0.9,0.21436058700209645
7758,1.0,friedman_mse,10.0,deviance,10.0,auto,100,0.5,0.01,0.21436058700209645
7759,1.0,friedman_mse,10.0,deviance,10.0,sqrt,100,0.5,0.01,0.21436058700209645
7760,1.0,friedman_mse,10.0,deviance,10.0,auto,100,0.5,0.9,0.21436058700209645
7761,1.0,friedman_mse,10.0,deviance,10.0,auto,1000,0.5,0.01,0.21436058700209645
7762,1.0,friedman_mse,10.0,deviance,10.0,auto,100,0.5,0.1,0.21436058700209645
7763,1.0,friedman_mse,10.0,deviance,10.0,auto,1000,0.5,0.9,0.21436058700209645
7764,1.0,friedman_mse,10.0,deviance,10.0,sqrt,10,0.5,0.01,0.21436058700209645
7765,1.0,friedman_mse,10.0,deviance,10.0,sqrt,10,0.5,0.1,0.21436058700209645
7766,1.0,friedman_mse,10.0,deviance,10.0,sqrt,10,0.5,0.9,0.21436058700209645
7767,0.1,squared_error,10.0,deviance,3.0,sqrt,1000,0.5,0.1,0.21436058700209645
7768,0.1,squared_error,10.0,deviance,3.0,sqrt,1000,0.5,0.01,0.21436058700209645
7769,10.0,friedman_mse,10.0,deviance,3.0,sqrt,10,0.5,0.01,0.21436058700209645
7770,0.0,squared_error,10.0,deviance,10.0,auto,1000,0.5,0.9,0.2055817610062893
7771,0.0,squared_error,10.0,deviance,10.0,auto,1000,0.5,0.1,0.2055817610062893
7772,0.0,squared_error,10.0,deviance,10.0,auto,1000,0.5,0.01,0.2055817610062893
7773,0.0,squared_error,10.0,deviance,10.0,auto,100,0.5,0.9,0.2055817610062893
7774,0.0,squared_error,10.0,deviance,10.0,auto,100,0.5,0.1,0.2055817610062893
7775,0.0,squared_error,10.0,deviance,10.0,auto,100,0.5,0.01,0.2055817610062893
7776,0.0,friedman_mse,0.01,log_loss,3.0,auto,10,0.1,0.01,
7777,0.0,friedman_mse,0.01,log_loss,3.0,auto,10,0.1,0.1,
7778,0.0,friedman_mse,0.01,log_loss,3.0,auto,10,0.1,0.9,
7779,0.0,friedman_mse,0.01,log_loss,3.0,auto,10,0.5,0.01,
7780,0.0,friedman_mse,0.01,log_loss,3.0,auto,10,0.5,0.1,
7781,0.0,friedman_mse,0.01,log_loss,3.0,auto,10,0.5,0.9,
7782,0.0,friedman_mse,0.01,log_loss,3.0,auto,10,1.0,0.01,
7783,0.0,friedman_mse,0.01,log_loss,3.0,auto,10,1.0,0.1,
7784,0.0,friedman_mse,0.01,log_loss,3.0,auto,10,1.0,0.9,
7785,0.0,friedman_mse,0.01,log_loss,3.0,auto,100,0.1,0.01,
7786,0.0,friedman_mse,0.01,log_loss,3.0,auto,100,0.1,0.1,
7787,0.0,friedman_mse,0.01,log_loss,3.0,auto,100,0.1,0.9,
7788,0.0,friedman_mse,0.01,log_loss,3.0,auto,100,0.5,0.01,
7789,0.0,friedman_mse,0.01,log_loss,3.0,auto,100,0.5,0.1,
7790,0.0,friedman_mse,0.01,log_loss,3.0,auto,100,0.5,0.9,
7791,0.0,friedman_mse,0.01,log_loss,3.0,auto,100,1.0,0.01,
7792,0.0,friedman_mse,0.01,log_loss,3.0,auto,100,1.0,0.1,
7793,0.0,friedman_mse,0.01,log_loss,3.0,auto,100,1.0,0.9,
7794,0.0,friedman_mse,0.01,log_loss,3.0,auto,1000,0.1,0.01,
7795,0.0,friedman_mse,0.01,log_loss,3.0,auto,1000,0.1,0.1,
7796,0.0,friedman_mse,0.01,log_loss,3.0,auto,1000,0.1,0.9,
7797,0.0,friedman_mse,0.01,log_loss,3.0,auto,1000,0.5,0.01,
7798,0.0,friedman_mse,0.01,log_loss,3.0,auto,1000,0.5,0.1,
7799,0.0,friedman_mse,0.01,log_loss,3.0,auto,1000,0.5,0.9,
7800,0.0,friedman_mse,0.01,log_loss,3.0,auto,1000,1.0,0.01,
7801,0.0,friedman_mse,0.01,log_loss,3.0,auto,1000,1.0,0.1,
7802,0.0,friedman_mse,0.01,log_loss,3.0,auto,1000,1.0,0.9,
7803,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,10,0.1,0.01,
7804,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,10,0.1,0.1,
7805,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,10,0.1,0.9,
7806,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,10,0.5,0.01,
7807,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,10,0.5,0.1,
7808,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,10,0.5,0.9,
7809,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,10,1.0,0.01,
7810,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,10,1.0,0.1,
7811,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,10,1.0,0.9,
7812,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,100,0.1,0.01,
7813,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,100,0.1,0.1,
7814,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,100,0.1,0.9,
7815,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,100,0.5,0.01,
7816,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,100,0.5,0.1,
7817,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,100,0.5,0.9,
7818,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,100,1.0,0.01,
7819,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,100,1.0,0.1,
7820,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,100,1.0,0.9,
7821,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,1000,0.1,0.01,
7822,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,1000,0.1,0.1,
7823,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,1000,0.1,0.9,
7824,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,1000,0.5,0.01,
7825,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,1000,0.5,0.1,
7826,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,1000,0.5,0.9,
7827,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,1000,1.0,0.01,
7828,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,1000,1.0,0.1,
7829,0.0,friedman_mse,0.01,log_loss,3.0,sqrt,1000,1.0,0.9,
7830,0.0,friedman_mse,0.01,log_loss,3.0,log2,10,0.1,0.01,
7831,0.0,friedman_mse,0.01,log_loss,3.0,log2,10,0.1,0.1,
7832,0.0,friedman_mse,0.01,log_loss,3.0,log2,10,0.1,0.9,
7833,0.0,friedman_mse,0.01,log_loss,3.0,log2,10,0.5,0.01,
7834,0.0,friedman_mse,0.01,log_loss,3.0,log2,10,0.5,0.1,
7835,0.0,friedman_mse,0.01,log_loss,3.0,log2,10,0.5,0.9,
7836,0.0,friedman_mse,0.01,log_loss,3.0,log2,10,1.0,0.01,
7837,0.0,friedman_mse,0.01,log_loss,3.0,log2,10,1.0,0.1,
7838,0.0,friedman_mse,0.01,log_loss,3.0,log2,10,1.0,0.9,
7839,0.0,friedman_mse,0.01,log_loss,3.0,log2,100,0.1,0.01,
7840,0.0,friedman_mse,0.01,log_loss,3.0,log2,100,0.1,0.1,
7841,0.0,friedman_mse,0.01,log_loss,3.0,log2,100,0.1,0.9,
7842,0.0,friedman_mse,0.01,log_loss,3.0,log2,100,0.5,0.01,
7843,0.0,friedman_mse,0.01,log_loss,3.0,log2,100,0.5,0.1,
7844,0.0,friedman_mse,0.01,log_loss,3.0,log2,100,0.5,0.9,
7845,0.0,friedman_mse,0.01,log_loss,3.0,log2,100,1.0,0.01,
7846,0.0,friedman_mse,0.01,log_loss,3.0,log2,100,1.0,0.1,
7847,0.0,friedman_mse,0.01,log_loss,3.0,log2,100,1.0,0.9,
7848,0.0,friedman_mse,0.01,log_loss,3.0,log2,1000,0.1,0.01,
7849,0.0,friedman_mse,0.01,log_loss,3.0,log2,1000,0.1,0.1,
7850,0.0,friedman_mse,0.01,log_loss,3.0,log2,1000,0.1,0.9,
7851,0.0,friedman_mse,0.01,log_loss,3.0,log2,1000,0.5,0.01,
7852,0.0,friedman_mse,0.01,log_loss,3.0,log2,1000,0.5,0.1,
7853,0.0,friedman_mse,0.01,log_loss,3.0,log2,1000,0.5,0.9,
7854,0.0,friedman_mse,0.01,log_loss,3.0,log2,1000,1.0,0.01,
7855,0.0,friedman_mse,0.01,log_loss,3.0,log2,1000,1.0,0.1,
7856,0.0,friedman_mse,0.01,log_loss,3.0,log2,1000,1.0,0.9,
7857,0.0,friedman_mse,0.01,log_loss,10.0,auto,10,0.1,0.01,
7858,0.0,friedman_mse,0.01,log_loss,10.0,auto,10,0.1,0.1,
7859,0.0,friedman_mse,0.01,log_loss,10.0,auto,10,0.1,0.9,
7860,0.0,friedman_mse,0.01,log_loss,10.0,auto,10,0.5,0.01,
7861,0.0,friedman_mse,0.01,log_loss,10.0,auto,10,0.5,0.1,
7862,0.0,friedman_mse,0.01,log_loss,10.0,auto,10,0.5,0.9,
7863,0.0,friedman_mse,0.01,log_loss,10.0,auto,10,1.0,0.01,
7864,0.0,friedman_mse,0.01,log_loss,10.0,auto,10,1.0,0.1,
7865,0.0,friedman_mse,0.01,log_loss,10.0,auto,10,1.0,0.9,
7866,0.0,friedman_mse,0.01,log_loss,10.0,auto,100,0.1,0.01,
7867,0.0,friedman_mse,0.01,log_loss,10.0,auto,100,0.1,0.1,
7868,0.0,friedman_mse,0.01,log_loss,10.0,auto,100,0.1,0.9,
7869,0.0,friedman_mse,0.01,log_loss,10.0,auto,100,0.5,0.01,
7870,0.0,friedman_mse,0.01,log_loss,10.0,auto,100,0.5,0.1,
7871,0.0,friedman_mse,0.01,log_loss,10.0,auto,100,0.5,0.9,
7872,0.0,friedman_mse,0.01,log_loss,10.0,auto,100,1.0,0.01,
7873,0.0,friedman_mse,0.01,log_loss,10.0,auto,100,1.0,0.1,
7874,0.0,friedman_mse,0.01,log_loss,10.0,auto,100,1.0,0.9,
7875,0.0,friedman_mse,0.01,log_loss,10.0,auto,1000,0.1,0.01,
7876,0.0,friedman_mse,0.01,log_loss,10.0,auto,1000,0.1,0.1,
7877,0.0,friedman_mse,0.01,log_loss,10.0,auto,1000,0.1,0.9,
7878,0.0,friedman_mse,0.01,log_loss,10.0,auto,1000,0.5,0.01,
7879,0.0,friedman_mse,0.01,log_loss,10.0,auto,1000,0.5,0.1,
7880,0.0,friedman_mse,0.01,log_loss,10.0,auto,1000,0.5,0.9,
7881,0.0,friedman_mse,0.01,log_loss,10.0,auto,1000,1.0,0.01,
7882,0.0,friedman_mse,0.01,log_loss,10.0,auto,1000,1.0,0.1,
7883,0.0,friedman_mse,0.01,log_loss,10.0,auto,1000,1.0,0.9,
7884,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,10,0.1,0.01,
7885,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,10,0.1,0.1,
7886,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,10,0.1,0.9,
7887,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,10,0.5,0.01,
7888,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,10,0.5,0.1,
7889,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,10,0.5,0.9,
7890,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,10,1.0,0.01,
7891,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,10,1.0,0.1,
7892,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,10,1.0,0.9,
7893,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,100,0.1,0.01,
7894,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,100,0.1,0.1,
7895,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,100,0.1,0.9,
7896,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,100,0.5,0.01,
7897,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,100,0.5,0.1,
7898,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,100,0.5,0.9,
7899,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,100,1.0,0.01,
7900,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,100,1.0,0.1,
7901,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,100,1.0,0.9,
7902,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,1000,0.1,0.01,
7903,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,1000,0.1,0.1,
7904,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,1000,0.1,0.9,
7905,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,1000,0.5,0.01,
7906,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,1000,0.5,0.1,
7907,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,1000,0.5,0.9,
7908,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,1000,1.0,0.01,
7909,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,1000,1.0,0.1,
7910,0.0,friedman_mse,0.01,log_loss,10.0,sqrt,1000,1.0,0.9,
7911,0.0,friedman_mse,0.01,log_loss,10.0,log2,10,0.1,0.01,
7912,0.0,friedman_mse,0.01,log_loss,10.0,log2,10,0.1,0.1,
7913,0.0,friedman_mse,0.01,log_loss,10.0,log2,10,0.1,0.9,
7914,0.0,friedman_mse,0.01,log_loss,10.0,log2,10,0.5,0.01,
7915,0.0,friedman_mse,0.01,log_loss,10.0,log2,10,0.5,0.1,
7916,0.0,friedman_mse,0.01,log_loss,10.0,log2,10,0.5,0.9,
7917,0.0,friedman_mse,0.01,log_loss,10.0,log2,10,1.0,0.01,
7918,0.0,friedman_mse,0.01,log_loss,10.0,log2,10,1.0,0.1,
7919,0.0,friedman_mse,0.01,log_loss,10.0,log2,10,1.0,0.9,
7920,0.0,friedman_mse,0.01,log_loss,10.0,log2,100,0.1,0.01,
7921,0.0,friedman_mse,0.01,log_loss,10.0,log2,100,0.1,0.1,
7922,0.0,friedman_mse,0.01,log_loss,10.0,log2,100,0.1,0.9,
7923,0.0,friedman_mse,0.01,log_loss,10.0,log2,100,0.5,0.01,
7924,0.0,friedman_mse,0.01,log_loss,10.0,log2,100,0.5,0.1,
7925,0.0,friedman_mse,0.01,log_loss,10.0,log2,100,0.5,0.9,
7926,0.0,friedman_mse,0.01,log_loss,10.0,log2,100,1.0,0.01,
7927,0.0,friedman_mse,0.01,log_loss,10.0,log2,100,1.0,0.1,
7928,0.0,friedman_mse,0.01,log_loss,10.0,log2,100,1.0,0.9,
7929,0.0,friedman_mse,0.01,log_loss,10.0,log2,1000,0.1,0.01,
7930,0.0,friedman_mse,0.01,log_loss,10.0,log2,1000,0.1,0.1,
7931,0.0,friedman_mse,0.01,log_loss,10.0,log2,1000,0.1,0.9,
7932,0.0,friedman_mse,0.01,log_loss,10.0,log2,1000,0.5,0.01,
7933,0.0,friedman_mse,0.01,log_loss,10.0,log2,1000,0.5,0.1,
7934,0.0,friedman_mse,0.01,log_loss,10.0,log2,1000,0.5,0.9,
7935,0.0,friedman_mse,0.01,log_loss,10.0,log2,1000,1.0,0.01,
7936,0.0,friedman_mse,0.01,log_loss,10.0,log2,1000,1.0,0.1,
7937,0.0,friedman_mse,0.01,log_loss,10.0,log2,1000,1.0,0.9,
7938,0.0,friedman_mse,0.01,log_loss,,auto,10,0.1,0.01,
7939,0.0,friedman_mse,0.01,log_loss,,auto,10,0.1,0.1,
7940,0.0,friedman_mse,0.01,log_loss,,auto,10,0.1,0.9,
7941,0.0,friedman_mse,0.01,log_loss,,auto,10,0.5,0.01,
7942,0.0,friedman_mse,0.01,log_loss,,auto,10,0.5,0.1,
7943,0.0,friedman_mse,0.01,log_loss,,auto,10,0.5,0.9,
7944,0.0,friedman_mse,0.01,log_loss,,auto,10,1.0,0.01,
7945,0.0,friedman_mse,0.01,log_loss,,auto,10,1.0,0.1,
7946,0.0,friedman_mse,0.01,log_loss,,auto,10,1.0,0.9,
7947,0.0,friedman_mse,0.01,log_loss,,auto,100,0.1,0.01,
7948,0.0,friedman_mse,0.01,log_loss,,auto,100,0.1,0.1,
7949,0.0,friedman_mse,0.01,log_loss,,auto,100,0.1,0.9,
7950,0.0,friedman_mse,0.01,log_loss,,auto,100,0.5,0.01,
7951,0.0,friedman_mse,0.01,log_loss,,auto,100,0.5,0.1,
7952,0.0,friedman_mse,0.01,log_loss,,auto,100,0.5,0.9,
7953,0.0,friedman_mse,0.01,log_loss,,auto,100,1.0,0.01,
7954,0.0,friedman_mse,0.01,log_loss,,auto,100,1.0,0.1,
7955,0.0,friedman_mse,0.01,log_loss,,auto,100,1.0,0.9,
7956,0.0,friedman_mse,0.01,log_loss,,auto,1000,0.1,0.01,
7957,0.0,friedman_mse,0.01,log_loss,,auto,1000,0.1,0.1,
7958,0.0,friedman_mse,0.01,log_loss,,auto,1000,0.1,0.9,
7959,0.0,friedman_mse,0.01,log_loss,,auto,1000,0.5,0.01,
7960,0.0,friedman_mse,0.01,log_loss,,auto,1000,0.5,0.1,
7961,0.0,friedman_mse,0.01,log_loss,,auto,1000,0.5,0.9,
7962,0.0,friedman_mse,0.01,log_loss,,auto,1000,1.0,0.01,
7963,0.0,friedman_mse,0.01,log_loss,,auto,1000,1.0,0.1,
7964,0.0,friedman_mse,0.01,log_loss,,auto,1000,1.0,0.9,
7965,0.0,friedman_mse,0.01,log_loss,,sqrt,10,0.1,0.01,
7966,0.0,friedman_mse,0.01,log_loss,,sqrt,10,0.1,0.1,
7967,0.0,friedman_mse,0.01,log_loss,,sqrt,10,0.1,0.9,
7968,0.0,friedman_mse,0.01,log_loss,,sqrt,10,0.5,0.01,
7969,0.0,friedman_mse,0.01,log_loss,,sqrt,10,0.5,0.1,
7970,0.0,friedman_mse,0.01,log_loss,,sqrt,10,0.5,0.9,
7971,0.0,friedman_mse,0.01,log_loss,,sqrt,10,1.0,0.01,
7972,0.0,friedman_mse,0.01,log_loss,,sqrt,10,1.0,0.1,
7973,0.0,friedman_mse,0.01,log_loss,,sqrt,10,1.0,0.9,
7974,0.0,friedman_mse,0.01,log_loss,,sqrt,100,0.1,0.01,
7975,0.0,friedman_mse,0.01,log_loss,,sqrt,100,0.1,0.1,
7976,0.0,friedman_mse,0.01,log_loss,,sqrt,100,0.1,0.9,
7977,0.0,friedman_mse,0.01,log_loss,,sqrt,100,0.5,0.01,
7978,0.0,friedman_mse,0.01,log_loss,,sqrt,100,0.5,0.1,
7979,0.0,friedman_mse,0.01,log_loss,,sqrt,100,0.5,0.9,
7980,0.0,friedman_mse,0.01,log_loss,,sqrt,100,1.0,0.01,
7981,0.0,friedman_mse,0.01,log_loss,,sqrt,100,1.0,0.1,
7982,0.0,friedman_mse,0.01,log_loss,,sqrt,100,1.0,0.9,
7983,0.0,friedman_mse,0.01,log_loss,,sqrt,1000,0.1,0.01,
7984,0.0,friedman_mse,0.01,log_loss,,sqrt,1000,0.1,0.1,
7985,0.0,friedman_mse,0.01,log_loss,,sqrt,1000,0.1,0.9,
7986,0.0,friedman_mse,0.01,log_loss,,sqrt,1000,0.5,0.01,
7987,0.0,friedman_mse,0.01,log_loss,,sqrt,1000,0.5,0.1,
7988,0.0,friedman_mse,0.01,log_loss,,sqrt,1000,0.5,0.9,
7989,0.0,friedman_mse,0.01,log_loss,,sqrt,1000,1.0,0.01,
7990,0.0,friedman_mse,0.01,log_loss,,sqrt,1000,1.0,0.1,
7991,0.0,friedman_mse,0.01,log_loss,,sqrt,1000,1.0,0.9,
7992,0.0,friedman_mse,0.01,log_loss,,log2,10,0.1,0.01,
7993,0.0,friedman_mse,0.01,log_loss,,log2,10,0.1,0.1,
7994,0.0,friedman_mse,0.01,log_loss,,log2,10,0.1,0.9,
7995,0.0,friedman_mse,0.01,log_loss,,log2,10,0.5,0.01,
7996,0.0,friedman_mse,0.01,log_loss,,log2,10,0.5,0.1,
7997,0.0,friedman_mse,0.01,log_loss,,log2,10,0.5,0.9,
7998,0.0,friedman_mse,0.01,log_loss,,log2,10,1.0,0.01,
7999,0.0,friedman_mse,0.01,log_loss,,log2,10,1.0,0.1,
8000,0.0,friedman_mse,0.01,log_loss,,log2,10,1.0,0.9,
8001,0.0,friedman_mse,0.01,log_loss,,log2,100,0.1,0.01,
8002,0.0,friedman_mse,0.01,log_loss,,log2,100,0.1,0.1,
8003,0.0,friedman_mse,0.01,log_loss,,log2,100,0.1,0.9,
8004,0.0,friedman_mse,0.01,log_loss,,log2,100,0.5,0.01,
8005,0.0,friedman_mse,0.01,log_loss,,log2,100,0.5,0.1,
8006,0.0,friedman_mse,0.01,log_loss,,log2,100,0.5,0.9,
8007,0.0,friedman_mse,0.01,log_loss,,log2,100,1.0,0.01,
8008,0.0,friedman_mse,0.01,log_loss,,log2,100,1.0,0.1,
8009,0.0,friedman_mse,0.01,log_loss,,log2,100,1.0,0.9,
8010,0.0,friedman_mse,0.01,log_loss,,log2,1000,0.1,0.01,
8011,0.0,friedman_mse,0.01,log_loss,,log2,1000,0.1,0.1,
8012,0.0,friedman_mse,0.01,log_loss,,log2,1000,0.1,0.9,
8013,0.0,friedman_mse,0.01,log_loss,,log2,1000,0.5,0.01,
8014,0.0,friedman_mse,0.01,log_loss,,log2,1000,0.5,0.1,
