,algorithm,leaf_size,n_neighbors,p,weights,Accuracy
563,kd_tree,51,8,3,uniform,0.7452393431167017
564,brute,11,8,3,uniform,0.7452393431167017
565,kd_tree,11,8,3,uniform,0.7452393431167017
566,kd_tree,31,8,3,uniform,0.7452393431167017
567,kd_tree,41,8,3,uniform,0.7452393431167017
568,brute,81,8,3,uniform,0.7452393431167017
569,brute,1,8,3,uniform,0.7452393431167017
570,kd_tree,21,8,3,uniform,0.7452393431167017
571,auto,11,8,3,uniform,0.7452393431167017
572,brute,71,8,3,uniform,0.7452393431167017
573,auto,1,8,3,uniform,0.7452393431167017
574,kd_tree,1,8,3,uniform,0.7452393431167017
575,ball_tree,41,8,3,uniform,0.7452393431167017
576,brute,91,8,3,uniform,0.7452393431167017
577,ball_tree,71,8,3,uniform,0.7452393431167017
578,brute,41,8,3,uniform,0.7452393431167017
579,auto,71,8,3,uniform,0.7452393431167017
580,ball_tree,1,8,3,uniform,0.7452393431167017
581,ball_tree,61,8,3,uniform,0.7452393431167017
582,auto,81,8,3,uniform,0.7452393431167017
583,auto,61,8,3,uniform,0.7452393431167017
584,kd_tree,81,8,3,uniform,0.7452393431167017
585,brute,21,8,3,uniform,0.7452393431167017
586,brute,31,8,3,uniform,0.7452393431167017
587,ball_tree,51,8,3,uniform,0.7452393431167017
588,kd_tree,91,8,3,uniform,0.7452393431167017
589,auto,91,8,3,uniform,0.7452393431167017
590,ball_tree,11,8,3,uniform,0.7452393431167017
591,kd_tree,71,8,3,uniform,0.7452393431167017
592,brute,61,8,3,uniform,0.7452393431167017
593,ball_tree,31,8,3,uniform,0.7452393431167017
594,brute,51,8,3,uniform,0.7452393431167017
595,ball_tree,81,8,3,uniform,0.7452393431167017
596,auto,51,8,3,uniform,0.7452393431167017
597,auto,41,8,3,uniform,0.7452393431167017
598,kd_tree,61,8,3,uniform,0.7452393431167017
599,ball_tree,91,8,3,uniform,0.7452393431167017
600,ball_tree,41,5,2,uniform,0.7431429070580013
601,kd_tree,41,5,2,uniform,0.7431429070580013
602,kd_tree,11,5,2,uniform,0.7431429070580013
603,kd_tree,91,5,2,uniform,0.7431429070580013
604,kd_tree,1,5,2,uniform,0.7431429070580013
605,ball_tree,61,5,2,uniform,0.7431429070580013
606,kd_tree,61,5,2,uniform,0.7431429070580013
607,kd_tree,31,5,2,uniform,0.7431429070580013
608,brute,11,5,2,uniform,0.7431429070580013
609,kd_tree,51,5,2,uniform,0.7431429070580013
610,ball_tree,91,5,2,uniform,0.7431429070580013
611,kd_tree,81,5,2,uniform,0.7431429070580013
612,ball_tree,71,5,2,uniform,0.7431429070580013
613,kd_tree,71,5,2,uniform,0.7431429070580013
614,brute,1,5,2,uniform,0.7431429070580013
615,ball_tree,31,5,2,uniform,0.7431429070580013
616,kd_tree,21,5,2,uniform,0.7431429070580013
617,ball_tree,81,5,2,uniform,0.7431429070580013
618,ball_tree,51,5,2,uniform,0.7431429070580013
619,ball_tree,21,5,2,uniform,0.7431429070580013
620,ball_tree,11,5,2,uniform,0.7431429070580013
621,ball_tree,1,5,2,uniform,0.7431429070580013
622,auto,61,5,2,uniform,0.7431429070580013
623,auto,41,5,2,uniform,0.7431429070580013
624,brute,61,5,2,uniform,0.7431429070580013
625,brute,71,5,2,uniform,0.7431429070580013
626,auto,31,5,2,uniform,0.7431429070580013
627,auto,11,5,2,uniform,0.7431429070580013
628,auto,51,5,2,uniform,0.7431429070580013
629,auto,81,5,2,uniform,0.7431429070580013
630,auto,91,5,2,uniform,0.7431429070580013
631,brute,21,5,2,uniform,0.7431429070580013
632,brute,41,5,2,uniform,0.7431429070580013
633,brute,91,5,2,uniform,0.7431429070580013
634,brute,31,5,2,uniform,0.7431429070580013
635,brute,81,5,2,uniform,0.7431429070580013
636,auto,21,5,2,uniform,0.7431429070580013
637,brute,51,5,2,uniform,0.7431429070580013
638,auto,1,5,2,uniform,0.7431429070580013
639,auto,71,5,2,uniform,0.7431429070580013
640,ball_tree,1,4,2,uniform,0.7430118798043326
641,ball_tree,91,4,2,uniform,0.7430118798043326
642,kd_tree,71,4,2,uniform,0.7430118798043326
643,brute,41,4,2,uniform,0.7430118798043326
644,auto,31,4,2,uniform,0.7430118798043326
645,ball_tree,71,4,2,uniform,0.7430118798043326
646,auto,51,4,2,uniform,0.7430118798043326
647,brute,21,4,2,uniform,0.7430118798043326
648,auto,81,4,2,uniform,0.7430118798043326
649,kd_tree,81,4,2,uniform,0.7430118798043326
650,brute,61,4,2,uniform,0.7430118798043326
651,ball_tree,41,4,2,uniform,0.7430118798043326
652,auto,21,4,2,uniform,0.7430118798043326
653,kd_tree,51,4,2,uniform,0.7430118798043326
654,ball_tree,11,4,2,uniform,0.7430118798043326
655,kd_tree,21,4,2,uniform,0.7430118798043326
656,brute,81,4,2,uniform,0.7430118798043326
657,brute,1,4,2,uniform,0.7430118798043326
658,ball_tree,51,4,2,uniform,0.7430118798043326
659,auto,71,4,2,uniform,0.7430118798043326
660,kd_tree,1,4,2,uniform,0.7430118798043326
661,brute,11,4,2,uniform,0.7430118798043326
662,ball_tree,61,4,2,uniform,0.7430118798043326
663,auto,1,4,2,uniform,0.7430118798043326
664,brute,91,4,2,uniform,0.7430118798043326
665,brute,71,4,2,uniform,0.7430118798043326
666,ball_tree,31,4,2,uniform,0.7430118798043326
667,auto,91,4,2,uniform,0.7430118798043326
668,kd_tree,61,4,2,uniform,0.7430118798043326
669,ball_tree,21,4,2,uniform,0.7430118798043326
670,kd_tree,41,4,2,uniform,0.7430118798043326
671,auto,11,4,2,uniform,0.7430118798043326
672,auto,41,4,2,uniform,0.7430118798043326
673,brute,51,4,2,uniform,0.7430118798043326
674,kd_tree,31,4,2,uniform,0.7430118798043326
675,ball_tree,81,4,2,uniform,0.7430118798043326
676,kd_tree,11,4,2,uniform,0.7430118798043326
677,auto,61,4,2,uniform,0.7430118798043326
678,brute,31,4,2,uniform,0.7430118798043326
679,kd_tree,91,4,2,uniform,0.7430118798043326
680,auto,41,3,2,uniform,0.7429245283018868
681,kd_tree,51,3,2,uniform,0.7429245283018868
682,kd_tree,21,3,2,uniform,0.7429245283018868
683,brute,71,3,2,uniform,0.7429245283018868
684,kd_tree,91,3,2,uniform,0.7429245283018868
685,auto,81,3,2,uniform,0.7429245283018868
686,brute,41,3,2,uniform,0.7429245283018868
687,auto,91,3,2,uniform,0.7429245283018868
688,ball_tree,71,3,2,uniform,0.7429245283018868
689,brute,81,3,2,uniform,0.7429245283018868
690,kd_tree,61,3,2,uniform,0.7429245283018868
691,auto,31,3,2,uniform,0.7429245283018868
692,kd_tree,11,3,2,uniform,0.7429245283018868
693,ball_tree,51,3,2,uniform,0.7429245283018868
694,kd_tree,1,3,2,uniform,0.7429245283018868
695,auto,51,3,2,uniform,0.7429245283018868
696,ball_tree,1,3,2,uniform,0.7429245283018868
697,brute,31,3,2,uniform,0.7429245283018868
698,brute,1,3,2,uniform,0.7429245283018868
699,ball_tree,61,3,2,uniform,0.7429245283018868
700,auto,1,3,2,uniform,0.7429245283018868
701,kd_tree,41,3,2,uniform,0.7429245283018868
702,brute,51,3,2,uniform,0.7429245283018868
703,kd_tree,81,3,2,uniform,0.7429245283018868
704,ball_tree,21,3,2,uniform,0.7429245283018868
705,brute,61,3,2,uniform,0.7429245283018868
706,brute,91,3,2,uniform,0.7429245283018868
707,ball_tree,41,3,2,uniform,0.7429245283018868
708,auto,71,3,2,uniform,0.7429245283018868
709,brute,21,3,2,uniform,0.7429245283018868
710,auto,21,3,2,uniform,0.7429245283018868
711,kd_tree,71,3,2,uniform,0.7429245283018868
712,auto,11,3,2,uniform,0.7429245283018868
713,brute,11,3,2,uniform,0.7429245283018868
714,ball_tree,91,3,2,uniform,0.7429245283018868
715,ball_tree,31,3,2,uniform,0.7429245283018868
716,kd_tree,31,3,2,uniform,0.7429245283018868
717,ball_tree,81,3,2,uniform,0.7429245283018868
718,ball_tree,11,3,2,uniform,0.7429245283018868
719,auto,61,3,2,uniform,0.7429245283018868
720,brute,61,8,1,distance,0.7407844164919637
721,kd_tree,51,8,1,distance,0.7407844164919637
722,ball_tree,61,8,1,distance,0.7407844164919637
723,auto,31,8,1,distance,0.7407844164919637
724,auto,81,8,1,distance,0.7407844164919637
725,kd_tree,1,8,1,distance,0.7407844164919637
726,ball_tree,51,8,1,distance,0.7407844164919637
727,brute,51,8,1,distance,0.7407844164919637
728,ball_tree,81,8,1,distance,0.7407844164919637
729,auto,91,8,1,distance,0.7407844164919637
730,auto,41,8,1,distance,0.7407844164919637
731,brute,11,8,1,distance,0.7407844164919637
732,kd_tree,31,8,1,distance,0.7407844164919637
733,brute,31,8,1,distance,0.7407844164919637
734,ball_tree,21,8,1,distance,0.7407844164919637
735,kd_tree,71,8,1,distance,0.7407844164919637
736,auto,11,8,1,distance,0.7407844164919637
737,ball_tree,31,8,1,distance,0.7407844164919637
738,kd_tree,61,8,1,distance,0.7407844164919637
739,kd_tree,11,8,1,distance,0.7407844164919637
740,brute,21,8,1,distance,0.7407844164919637
741,brute,41,8,1,distance,0.7407844164919637
742,auto,51,8,1,distance,0.7407844164919637
743,ball_tree,41,8,1,distance,0.7407844164919637
744,ball_tree,1,8,1,distance,0.7407844164919637
745,auto,71,8,1,distance,0.7407844164919637
746,auto,21,8,1,distance,0.7407844164919637
747,ball_tree,91,8,1,distance,0.7407844164919637
748,brute,91,8,1,distance,0.7407844164919637
749,kd_tree,21,8,1,distance,0.7407844164919637
750,brute,81,8,1,distance,0.7407844164919637
751,kd_tree,81,8,1,distance,0.7407844164919637
752,auto,61,8,1,distance,0.7407844164919637
753,kd_tree,91,8,1,distance,0.7407844164919637
754,auto,1,8,1,distance,0.7407844164919637
755,brute,71,8,1,distance,0.7407844164919637
756,kd_tree,41,8,1,distance,0.7407844164919637
757,ball_tree,11,8,1,distance,0.7407844164919637
758,brute,1,8,1,distance,0.7407844164919637
759,ball_tree,71,8,1,distance,0.7407844164919637
760,ball_tree,81,6,3,distance,0.7406097134870719
761,kd_tree,81,6,3,distance,0.7406097134870719
762,auto,61,6,3,distance,0.7406097134870719
763,auto,51,6,3,distance,0.7406097134870719
764,kd_tree,71,6,3,distance,0.7406097134870719
765,ball_tree,91,6,3,distance,0.7406097134870719
766,kd_tree,61,6,3,distance,0.7406097134870719
767,auto,81,6,3,distance,0.7406097134870719
768,kd_tree,1,6,3,distance,0.7406097134870719
769,auto,71,6,3,distance,0.7406097134870719
770,brute,61,6,3,distance,0.7406097134870719
771,brute,41,6,3,distance,0.7406097134870719
772,auto,41,6,3,distance,0.7406097134870719
773,brute,91,6,3,distance,0.7406097134870719
774,ball_tree,61,6,3,distance,0.7406097134870719
775,ball_tree,71,6,3,distance,0.7406097134870719
776,brute,51,6,3,distance,0.7406097134870719
777,auto,1,6,3,distance,0.7406097134870719
778,kd_tree,41,6,3,distance,0.7406097134870719
779,ball_tree,31,6,3,distance,0.7406097134870719
780,auto,31,6,3,distance,0.7406097134870719
781,kd_tree,51,6,3,distance,0.7406097134870719
782,ball_tree,11,6,3,distance,0.7406097134870719
783,brute,1,6,3,distance,0.7406097134870719
784,ball_tree,1,6,3,distance,0.7406097134870719
785,kd_tree,11,6,3,distance,0.7406097134870719
786,kd_tree,91,6,3,distance,0.7406097134870719
787,ball_tree,51,6,3,distance,0.7406097134870719
788,brute,81,6,3,distance,0.7406097134870719
789,kd_tree,21,6,3,distance,0.7406097134870719
790,auto,11,6,3,distance,0.7406097134870719
791,brute,71,6,3,distance,0.7406097134870719
792,brute,21,6,3,distance,0.7406097134870719
793,auto,91,6,3,distance,0.7406097134870719
794,kd_tree,31,6,3,distance,0.7406097134870719
795,brute,31,6,3,distance,0.7406097134870719
796,ball_tree,41,6,3,distance,0.7406097134870719
797,brute,11,6,3,distance,0.7406097134870719
798,ball_tree,21,6,3,distance,0.7406097134870719
799,auto,21,6,3,distance,0.7406097134870719
800,auto,71,8,1,uniform,0.7385132774283718
801,auto,51,8,1,uniform,0.7385132774283718
802,brute,41,8,1,uniform,0.7385132774283718
803,kd_tree,21,8,1,uniform,0.7385132774283718
804,ball_tree,41,8,1,uniform,0.7385132774283718
805,ball_tree,1,8,1,uniform,0.7385132774283718
806,kd_tree,1,8,1,uniform,0.7385132774283718
807,ball_tree,11,8,1,uniform,0.7385132774283718
808,brute,81,8,1,uniform,0.7385132774283718
809,brute,1,8,1,uniform,0.7385132774283718
810,brute,91,8,1,uniform,0.7385132774283718
811,ball_tree,71,8,1,uniform,0.7385132774283718
812,ball_tree,31,8,1,uniform,0.7385132774283718
813,kd_tree,41,8,1,uniform,0.7385132774283718
814,auto,11,8,1,uniform,0.7385132774283718
815,ball_tree,81,8,1,uniform,0.7385132774283718
816,brute,51,8,1,uniform,0.7385132774283718
817,brute,11,8,1,uniform,0.7385132774283718
818,kd_tree,31,8,1,uniform,0.7385132774283718
819,auto,61,8,1,uniform,0.7385132774283718
820,ball_tree,21,8,1,uniform,0.7385132774283718
821,kd_tree,71,8,1,uniform,0.7385132774283718
822,auto,21,8,1,uniform,0.7385132774283718
823,brute,21,8,1,uniform,0.7385132774283718
824,ball_tree,91,8,1,uniform,0.7385132774283718
825,brute,61,8,1,uniform,0.7385132774283718
826,brute,71,8,1,uniform,0.7385132774283718
827,auto,31,8,1,uniform,0.7385132774283718
828,kd_tree,61,8,1,uniform,0.7385132774283718
829,kd_tree,11,8,1,uniform,0.7385132774283718
830,auto,41,8,1,uniform,0.7385132774283718
831,ball_tree,51,8,1,uniform,0.7385132774283718
832,kd_tree,91,8,1,uniform,0.7385132774283718
833,brute,31,8,1,uniform,0.7385132774283718
834,auto,91,8,1,uniform,0.7385132774283718
835,auto,81,8,1,uniform,0.7385132774283718
836,kd_tree,51,8,1,uniform,0.7385132774283718
837,auto,1,8,1,uniform,0.7385132774283718
838,kd_tree,81,8,1,uniform,0.7385132774283718
839,ball_tree,61,8,1,uniform,0.7385132774283718
840,brute,81,9,1,distance,0.73833857442348
841,auto,41,9,1,distance,0.73833857442348
842,brute,81,9,2,uniform,0.73833857442348
843,auto,31,9,2,uniform,0.73833857442348
844,brute,61,9,1,distance,0.73833857442348
845,kd_tree,51,9,1,distance,0.73833857442348
846,ball_tree,81,9,1,distance,0.73833857442348
847,kd_tree,51,9,2,uniform,0.73833857442348
848,brute,91,9,2,uniform,0.73833857442348
849,brute,91,9,1,distance,0.73833857442348
850,auto,1,9,2,uniform,0.73833857442348
851,kd_tree,31,9,1,distance,0.73833857442348
852,kd_tree,31,9,2,uniform,0.73833857442348
853,ball_tree,21,9,1,distance,0.73833857442348
854,brute,61,9,2,uniform,0.73833857442348
855,auto,61,9,1,distance,0.73833857442348
856,auto,1,9,1,distance,0.73833857442348
857,kd_tree,1,9,2,uniform,0.73833857442348
858,auto,61,9,2,uniform,0.73833857442348
859,auto,11,9,1,distance,0.73833857442348
860,ball_tree,81,9,2,uniform,0.73833857442348
861,kd_tree,61,9,2,uniform,0.73833857442348
862,auto,21,9,2,uniform,0.73833857442348
863,kd_tree,11,9,2,uniform,0.73833857442348
864,kd_tree,1,9,1,distance,0.73833857442348
865,kd_tree,41,9,2,uniform,0.73833857442348
866,kd_tree,41,9,1,distance,0.73833857442348
867,kd_tree,11,9,1,distance,0.73833857442348
868,kd_tree,61,9,1,distance,0.73833857442348
869,brute,71,9,2,uniform,0.73833857442348
870,brute,71,9,1,distance,0.73833857442348
871,auto,51,9,1,distance,0.73833857442348
872,auto,41,9,2,uniform,0.73833857442348
873,ball_tree,91,9,1,distance,0.73833857442348
874,ball_tree,91,9,2,uniform,0.73833857442348
875,auto,51,9,2,uniform,0.73833857442348
876,kd_tree,21,9,1,distance,0.73833857442348
877,kd_tree,21,9,2,uniform,0.73833857442348
878,auto,11,9,2,uniform,0.73833857442348
879,brute,51,9,2,uniform,0.73833857442348
880,auto,21,9,1,distance,0.73833857442348
881,brute,51,9,1,distance,0.73833857442348
882,auto,31,9,1,distance,0.73833857442348
883,ball_tree,21,9,2,uniform,0.73833857442348
884,auto,71,9,2,uniform,0.73833857442348
885,ball_tree,11,9,2,uniform,0.73833857442348
886,ball_tree,11,9,1,distance,0.73833857442348
887,ball_tree,31,9,1,distance,0.73833857442348
888,ball_tree,31,9,2,uniform,0.73833857442348
889,auto,71,9,1,distance,0.73833857442348
890,ball_tree,1,9,2,uniform,0.73833857442348
891,ball_tree,1,9,1,distance,0.73833857442348
892,ball_tree,41,9,1,distance,0.73833857442348
893,ball_tree,41,9,2,uniform,0.73833857442348
894,brute,21,9,1,distance,0.73833857442348
895,brute,21,9,2,uniform,0.73833857442348
896,kd_tree,91,9,2,uniform,0.73833857442348
897,ball_tree,61,9,2,uniform,0.73833857442348
898,kd_tree,91,9,1,distance,0.73833857442348
899,ball_tree,61,9,1,distance,0.73833857442348
900,auto,91,9,2,uniform,0.73833857442348
901,auto,91,9,1,distance,0.73833857442348
902,auto,81,9,1,distance,0.73833857442348
903,auto,81,9,2,uniform,0.73833857442348
904,ball_tree,51,9,1,distance,0.73833857442348
905,ball_tree,51,9,2,uniform,0.73833857442348
906,kd_tree,81,9,1,distance,0.73833857442348
907,brute,31,9,1,distance,0.73833857442348
908,brute,31,9,2,uniform,0.73833857442348
909,brute,41,9,1,distance,0.73833857442348
910,kd_tree,81,9,2,uniform,0.73833857442348
911,brute,41,9,2,uniform,0.73833857442348
912,ball_tree,71,9,1,distance,0.73833857442348
913,brute,1,9,1,distance,0.73833857442348
914,brute,11,9,1,distance,0.73833857442348
915,brute,1,9,2,uniform,0.73833857442348
916,ball_tree,71,9,2,uniform,0.73833857442348
917,kd_tree,71,9,2,uniform,0.73833857442348
918,kd_tree,71,9,1,distance,0.73833857442348
919,brute,11,9,2,uniform,0.73833857442348
920,ball_tree,31,2,2,uniform,0.7381638714185883
921,ball_tree,1,2,2,uniform,0.7381638714185883
922,auto,71,2,2,uniform,0.7381638714185883
923,ball_tree,71,2,2,uniform,0.7381638714185883
924,ball_tree,51,2,2,uniform,0.7381638714185883
925,ball_tree,81,2,2,uniform,0.7381638714185883
926,brute,91,2,2,uniform,0.7381638714185883
927,kd_tree,61,2,2,uniform,0.7381638714185883
928,brute,31,2,2,uniform,0.7381638714185883
929,kd_tree,91,2,2,uniform,0.7381638714185883
930,kd_tree,1,2,2,uniform,0.7381638714185883
931,ball_tree,61,2,2,uniform,0.7381638714185883
932,brute,41,2,2,uniform,0.7381638714185883
933,auto,51,2,2,uniform,0.7381638714185883
934,brute,71,2,2,uniform,0.7381638714185883
935,brute,51,2,2,uniform,0.7381638714185883
936,kd_tree,41,2,2,uniform,0.7381638714185883
937,auto,41,2,2,uniform,0.7381638714185883
938,kd_tree,11,2,2,uniform,0.7381638714185883
939,brute,11,2,2,uniform,0.7381638714185883
940,auto,11,2,2,uniform,0.7381638714185883
941,ball_tree,21,2,2,uniform,0.7381638714185883
942,auto,31,2,2,uniform,0.7381638714185883
943,auto,1,2,2,uniform,0.7381638714185883
944,kd_tree,31,2,2,uniform,0.7381638714185883
945,kd_tree,71,2,2,uniform,0.7381638714185883
946,auto,21,2,2,uniform,0.7381638714185883
947,kd_tree,21,2,2,uniform,0.7381638714185883
948,ball_tree,41,2,2,uniform,0.7381638714185883
949,brute,21,2,2,uniform,0.7381638714185883
950,ball_tree,11,2,2,uniform,0.7381638714185883
951,auto,91,2,2,uniform,0.7381638714185883
952,kd_tree,81,2,2,uniform,0.7381638714185883
953,brute,1,2,2,uniform,0.7381638714185883
954,brute,81,2,2,uniform,0.7381638714185883
955,kd_tree,51,2,2,uniform,0.7381638714185883
956,brute,61,2,2,uniform,0.7381638714185883
957,auto,81,2,2,uniform,0.7381638714185883
958,auto,61,2,2,uniform,0.7381638714185883
959,ball_tree,91,2,2,uniform,0.7381638714185883
960,brute,21,5,3,distance,0.7381201956673655
961,auto,11,5,3,distance,0.7381201956673655
962,kd_tree,91,5,3,distance,0.7381201956673655
963,auto,91,5,3,distance,0.7381201956673655
964,brute,91,5,3,distance,0.7381201956673655
965,brute,11,5,3,distance,0.7381201956673655
966,ball_tree,11,5,3,distance,0.7381201956673655
967,kd_tree,51,5,3,distance,0.7381201956673655
968,kd_tree,21,5,3,distance,0.7381201956673655
969,brute,1,5,3,distance,0.7381201956673655
970,brute,81,5,3,distance,0.7381201956673655
971,brute,31,5,3,distance,0.7381201956673655
972,auto,21,5,3,distance,0.7381201956673655
973,ball_tree,41,5,3,distance,0.7381201956673655
974,ball_tree,51,5,3,distance,0.7381201956673655
975,kd_tree,11,5,3,distance,0.7381201956673655
976,auto,31,5,3,distance,0.7381201956673655
977,auto,1,5,3,distance,0.7381201956673655
978,ball_tree,21,5,3,distance,0.7381201956673655
979,kd_tree,31,5,3,distance,0.7381201956673655
980,kd_tree,41,5,3,distance,0.7381201956673655
981,ball_tree,1,5,3,distance,0.7381201956673655
982,ball_tree,31,5,3,distance,0.7381201956673655
983,brute,51,5,3,distance,0.7381201956673655
984,brute,71,5,3,distance,0.7381201956673655
985,ball_tree,91,5,3,distance,0.7381201956673655
986,ball_tree,61,5,3,distance,0.7381201956673655
987,auto,51,5,3,distance,0.7381201956673655
988,kd_tree,81,5,3,distance,0.7381201956673655
989,auto,81,5,3,distance,0.7381201956673655
990,kd_tree,1,5,3,distance,0.7381201956673655
991,auto,71,5,3,distance,0.7381201956673655
992,auto,61,5,3,distance,0.7381201956673655
993,kd_tree,61,5,3,distance,0.7381201956673655
994,brute,41,5,3,distance,0.7381201956673655
995,kd_tree,71,5,3,distance,0.7381201956673655
996,brute,61,5,3,distance,0.7381201956673655
997,ball_tree,71,5,3,distance,0.7381201956673655
998,ball_tree,81,5,3,distance,0.7381201956673655
999,auto,41,5,3,distance,0.7381201956673655
1000,brute,1,3,2,distance,0.7358053808525507
1001,brute,41,3,2,distance,0.7358053808525507
1002,auto,1,3,2,distance,0.7358053808525507
1003,brute,81,3,2,distance,0.7358053808525507
1004,kd_tree,61,3,2,distance,0.7358053808525507
1005,ball_tree,91,3,2,distance,0.7358053808525507
1006,kd_tree,11,3,2,distance,0.7358053808525507
1007,ball_tree,1,3,2,distance,0.7358053808525507
1008,brute,21,3,2,distance,0.7358053808525507
1009,ball_tree,11,3,2,distance,0.7358053808525507
1010,auto,51,3,2,distance,0.7358053808525507
1011,ball_tree,41,3,2,distance,0.7358053808525507
1012,brute,31,3,2,distance,0.7358053808525507
1013,auto,21,3,2,distance,0.7358053808525507
1014,ball_tree,51,3,2,distance,0.7358053808525507
1015,kd_tree,71,3,2,distance,0.7358053808525507
1016,brute,51,3,2,distance,0.7358053808525507
1017,kd_tree,31,3,2,distance,0.7358053808525507
1018,auto,91,3,2,distance,0.7358053808525507
1019,kd_tree,21,3,2,distance,0.7358053808525507
1020,brute,61,3,2,distance,0.7358053808525507
1021,kd_tree,51,3,2,distance,0.7358053808525507
1022,ball_tree,31,3,2,distance,0.7358053808525507
1023,brute,11,3,2,distance,0.7358053808525507
1024,ball_tree,81,3,2,distance,0.7358053808525507
1025,auto,11,3,2,distance,0.7358053808525507
1026,kd_tree,91,3,2,distance,0.7358053808525507
1027,ball_tree,61,3,2,distance,0.7358053808525507
1028,brute,71,3,2,distance,0.7358053808525507
1029,auto,41,3,2,distance,0.7358053808525507
1030,ball_tree,71,3,2,distance,0.7358053808525507
1031,brute,91,3,2,distance,0.7358053808525507
1032,kd_tree,41,3,2,distance,0.7358053808525507
1033,ball_tree,21,3,2,distance,0.7358053808525507
1034,auto,71,3,2,distance,0.7358053808525507
1035,kd_tree,1,3,2,distance,0.7358053808525507
1036,kd_tree,81,3,2,distance,0.7358053808525507
1037,auto,61,3,2,distance,0.7358053808525507
1038,auto,81,3,2,distance,0.7358053808525507
1039,auto,31,3,2,distance,0.7358053808525507
1040,ball_tree,41,7,1,distance,0.7337526205450734
1041,brute,21,7,1,distance,0.7337526205450734
1042,auto,1,7,1,distance,0.7337526205450734
1043,auto,71,7,1,distance,0.7337526205450734
1044,kd_tree,21,7,1,distance,0.7337526205450734
1045,ball_tree,21,7,1,distance,0.7337526205450734
1046,kd_tree,71,7,1,distance,0.7337526205450734
1047,auto,61,7,1,distance,0.7337526205450734
1048,kd_tree,31,7,1,distance,0.7337526205450734
1049,brute,11,7,1,distance,0.7337526205450734
1050,ball_tree,81,7,1,distance,0.7337526205450734
1051,brute,51,7,1,distance,0.7337526205450734
1052,kd_tree,41,7,1,distance,0.7337526205450734
1053,ball_tree,31,7,1,distance,0.7337526205450734
1054,auto,11,7,1,distance,0.7337526205450734
1055,ball_tree,11,7,1,distance,0.7337526205450734
1056,auto,21,7,1,distance,0.7337526205450734
1057,ball_tree,71,7,1,distance,0.7337526205450734
1058,brute,1,7,1,distance,0.7337526205450734
1059,brute,81,7,1,distance,0.7337526205450734
1060,kd_tree,81,7,1,distance,0.7337526205450734
1061,auto,51,7,1,distance,0.7337526205450734
1062,brute,61,7,1,distance,0.7337526205450734
1063,auto,81,7,1,distance,0.7337526205450734
1064,brute,91,7,1,distance,0.7337526205450734
1065,ball_tree,61,7,1,distance,0.7337526205450734
1066,auto,31,7,1,distance,0.7337526205450734
1067,brute,41,7,1,distance,0.7337526205450734
1068,ball_tree,51,7,1,distance,0.7337526205450734
1069,auto,41,7,1,distance,0.7337526205450734
1070,kd_tree,11,7,1,distance,0.7337526205450734
1071,kd_tree,61,7,1,distance,0.7337526205450734
1072,kd_tree,1,7,1,distance,0.7337526205450734
1073,brute,31,7,1,distance,0.7337526205450734
1074,kd_tree,91,7,1,distance,0.7337526205450734
1075,kd_tree,51,7,1,distance,0.7337526205450734
1076,brute,71,7,1,distance,0.7337526205450734
1077,ball_tree,91,7,1,distance,0.7337526205450734
1078,auto,91,7,1,distance,0.7337526205450734
1079,ball_tree,1,7,1,distance,0.7337526205450734
1080,auto,11,9,1,uniform,0.7336652690426275
1081,kd_tree,21,9,1,uniform,0.7336652690426275
1082,kd_tree,1,9,1,uniform,0.7336652690426275
1083,ball_tree,31,9,1,uniform,0.7336652690426275
1084,ball_tree,1,9,1,uniform,0.7336652690426275
1085,ball_tree,11,9,1,uniform,0.7336652690426275
1086,kd_tree,71,9,1,uniform,0.7336652690426275
1087,auto,81,9,1,uniform,0.7336652690426275
1088,auto,61,9,1,uniform,0.7336652690426275
1089,brute,51,9,1,uniform,0.7336652690426275
1090,auto,91,9,1,uniform,0.7336652690426275
1091,kd_tree,51,9,1,uniform,0.7336652690426275
1092,ball_tree,71,9,1,uniform,0.7336652690426275
1093,brute,81,9,1,uniform,0.7336652690426275
1094,ball_tree,81,9,1,uniform,0.7336652690426275
1095,brute,41,9,1,uniform,0.7336652690426275
1096,auto,31,9,1,uniform,0.7336652690426275
1097,auto,41,9,1,uniform,0.7336652690426275
1098,auto,71,9,1,uniform,0.7336652690426275
1099,ball_tree,41,9,1,uniform,0.7336652690426275
1100,auto,21,9,1,uniform,0.7336652690426275
1101,brute,21,9,1,uniform,0.7336652690426275
1102,auto,1,9,1,uniform,0.7336652690426275
1103,ball_tree,21,9,1,uniform,0.7336652690426275
1104,kd_tree,61,9,1,uniform,0.7336652690426275
1105,kd_tree,11,9,1,uniform,0.7336652690426275
1106,brute,61,9,1,uniform,0.7336652690426275
1107,kd_tree,31,9,1,uniform,0.7336652690426275
1108,auto,51,9,1,uniform,0.7336652690426275
1109,brute,91,9,1,uniform,0.7336652690426275
1110,brute,31,9,1,uniform,0.7336652690426275
1111,kd_tree,41,9,1,uniform,0.7336652690426275
1112,brute,71,9,1,uniform,0.7336652690426275
1113,ball_tree,91,9,1,uniform,0.7336652690426275
1114,kd_tree,91,9,1,uniform,0.7336652690426275
1115,ball_tree,51,9,1,uniform,0.7336652690426275
1116,kd_tree,81,9,1,uniform,0.7336652690426275
1117,ball_tree,61,9,1,uniform,0.7336652690426275
