,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver,Accuracy
8695,tanh,0.1,"(10, 30, 10)",constant,0.1,1000,lbfgs,0.687019566736548
8696,tanh,0.1,"(10, 30, 10)",constant,0.0001,1000,lbfgs,0.687019566736548
8697,relu,0.1,"(10, 30, 10)",invscaling,0.01,1000,adam,0.687019566736548
8698,tanh,0.1,"(10, 30, 10)",constant,0.01,1000,lbfgs,0.687019566736548
8699,tanh,0.1,"(10, 30, 10)",constant,0.001,1000,lbfgs,0.687019566736548
8700,relu,0.1,"(10, 30, 10)",adaptive,0.01,200,adam,0.687019566736548
8701,tanh,0.1,"(10, 30, 10)",invscaling,10.0,1000,lbfgs,0.687019566736548
8702,relu,0.1,"(10, 30, 10)",constant,0.01,200,adam,0.687019566736548
8703,relu,0.1,"(10, 30, 10)",constant,0.01,1000,adam,0.687019566736548
8704,relu,0.1,"(10, 30, 10)",invscaling,0.01,200,adam,0.687019566736548
8705,tanh,0.1,"(10, 30, 10)",adaptive,0.1,1000,lbfgs,0.687019566736548
8706,tanh,0.1,"(10, 30, 10)",invscaling,1.0,1000,lbfgs,0.687019566736548
8707,tanh,0.1,"(10, 30, 10)",adaptive,10.0,1000,lbfgs,0.687019566736548
8708,tanh,0.1,"(10, 30, 10)",invscaling,0.001,1000,lbfgs,0.687019566736548
8709,tanh,0.1,"(10, 30, 10)",adaptive,1.0,1000,lbfgs,0.687019566736548
8710,tanh,0.1,"(10, 30, 10)",invscaling,0.1,1000,lbfgs,0.687019566736548
8711,tanh,0.1,"(10, 30, 10)",invscaling,0.01,1000,lbfgs,0.687019566736548
8712,relu,0.1,"(10, 30, 10)",adaptive,0.01,1000,adam,0.687019566736548
8713,tanh,0.1,"(10, 30, 10)",adaptive,0.001,1000,lbfgs,0.687019566736548
8714,tanh,0.1,"(10, 30, 10)",adaptive,0.01,1000,lbfgs,0.687019566736548
8715,tanh,0.1,"(10, 30, 10)",adaptive,0.0001,1000,lbfgs,0.687019566736548
8716,tanh,0.1,"(10, 30, 10)",constant,1.0,1000,lbfgs,0.687019566736548
8717,tanh,0.1,"(10, 30, 10)",invscaling,0.0001,1000,lbfgs,0.687019566736548
8718,tanh,0.1,"(10, 30, 10)",constant,10.0,1000,lbfgs,0.687019566736548
8719,logistic,0.001,"(100,)",invscaling,1.0,1000,lbfgs,0.686975890985325
8720,logistic,0.001,"(100,)",adaptive,0.001,1000,lbfgs,0.686975890985325
8721,logistic,0.001,"(100,)",adaptive,1.0,1000,lbfgs,0.686975890985325
8722,logistic,0.001,"(100,)",adaptive,0.0001,1000,lbfgs,0.686975890985325
8723,logistic,0.001,"(100,)",invscaling,10.0,1000,lbfgs,0.686975890985325
8724,logistic,0.001,"(100,)",adaptive,0.01,1000,lbfgs,0.686975890985325
8725,logistic,0.001,"(100,)",invscaling,0.1,1000,lbfgs,0.686975890985325
8726,logistic,0.001,"(100,)",invscaling,0.01,1000,lbfgs,0.686975890985325
8727,logistic,0.001,"(100,)",invscaling,0.0001,1000,lbfgs,0.686975890985325
8728,logistic,0.001,"(100,)",constant,10.0,1000,lbfgs,0.686975890985325
8729,logistic,0.001,"(100,)",constant,1.0,1000,lbfgs,0.686975890985325
8730,logistic,0.001,"(100,)",constant,0.1,1000,lbfgs,0.686975890985325
8731,logistic,0.001,"(100,)",constant,0.01,1000,lbfgs,0.686975890985325
8732,logistic,0.001,"(100,)",constant,0.001,1000,lbfgs,0.686975890985325
8733,logistic,0.001,"(100,)",invscaling,0.001,1000,lbfgs,0.686975890985325
8734,logistic,0.001,"(100,)",adaptive,0.1,1000,lbfgs,0.686975890985325
8735,logistic,0.001,"(100,)",adaptive,10.0,1000,lbfgs,0.686975890985325
8736,tanh,1e-05,"(20,)",adaptive,10.0,100,sgd,0.686975890985325
8737,logistic,0.001,"(100,)",constant,0.0001,1000,lbfgs,0.686975890985325
8738,relu,0.0001,"(10, 30, 10)",constant,1.0,1000,sgd,0.6868885394828791
8739,relu,0.0001,"(10, 30, 10)",constant,1.0,100,sgd,0.6868885394828791
8740,relu,0.0001,"(10, 30, 10)",constant,1.0,200,sgd,0.6868885394828791
8741,tanh,10.0,"(10, 30, 10)",invscaling,0.1,100,sgd,0.6868448637316562
8742,tanh,0.01,"(10, 30, 10)",constant,0.1,200,sgd,0.6868448637316562
8743,relu,0.0001,"(100,)",adaptive,1.0,100,adam,0.6868011879804332
8744,logistic,10.0,"(20,)",constant,0.001,100,adam,0.6868011879804332
8745,relu,0.0001,"(100,)",constant,1.0,200,adam,0.6868011879804332
8746,relu,0.0001,"(100,)",constant,1.0,100,adam,0.6868011879804332
8747,relu,0.0001,"(100,)",adaptive,1.0,200,adam,0.6868011879804332
8748,relu,0.0001,"(100,)",invscaling,1.0,200,adam,0.6868011879804332
8749,relu,0.0001,"(100,)",invscaling,1.0,1000,adam,0.6868011879804332
8750,logistic,10.0,"(20,)",invscaling,0.001,100,adam,0.6868011879804332
8751,relu,0.0001,"(100,)",constant,1.0,1000,adam,0.6868011879804332
8752,logistic,10.0,"(20,)",adaptive,0.001,100,adam,0.6868011879804332
8753,relu,0.0001,"(100,)",adaptive,1.0,1000,adam,0.6868011879804332
8754,relu,0.0001,"(100,)",invscaling,1.0,100,adam,0.6868011879804332
8755,relu,1e-05,"(10, 30, 10)",constant,0.01,1000,lbfgs,0.6867575122292103
8756,relu,1e-05,"(10, 30, 10)",adaptive,0.01,1000,lbfgs,0.6867575122292103
8757,relu,1e-05,"(10, 30, 10)",adaptive,0.001,1000,lbfgs,0.6867575122292103
8758,relu,1e-05,"(10, 30, 10)",constant,0.001,1000,lbfgs,0.6867575122292103
8759,relu,1e-05,"(10, 30, 10)",adaptive,10.0,1000,lbfgs,0.6867575122292103
8760,relu,1e-05,"(10, 30, 10)",invscaling,0.1,1000,lbfgs,0.6867575122292103
8761,relu,1e-05,"(10, 30, 10)",constant,0.1,1000,lbfgs,0.6867575122292103
8762,relu,1e-05,"(10, 30, 10)",constant,10.0,1000,lbfgs,0.6867575122292103
8763,relu,1e-05,"(10, 30, 10)",adaptive,0.1,1000,lbfgs,0.6867575122292103
8764,relu,1e-05,"(10, 30, 10)",constant,1.0,1000,lbfgs,0.6867575122292103
8765,relu,1e-05,"(10, 30, 10)",invscaling,10.0,1000,lbfgs,0.6867575122292103
8766,relu,1e-05,"(10, 30, 10)",adaptive,1.0,1000,lbfgs,0.6867575122292103
8767,relu,1e-05,"(10, 30, 10)",constant,0.0001,1000,lbfgs,0.6867575122292103
8768,relu,1e-05,"(10, 30, 10)",invscaling,1.0,1000,lbfgs,0.6867575122292103
8769,relu,1e-05,"(10, 30, 10)",adaptive,0.0001,1000,lbfgs,0.6867575122292103
8770,relu,1e-05,"(10, 30, 10)",invscaling,0.0001,1000,lbfgs,0.6867575122292103
8771,relu,1e-05,"(10, 30, 10)",invscaling,0.001,1000,lbfgs,0.6867575122292103
8772,relu,1e-05,"(10, 30, 10)",invscaling,0.01,1000,lbfgs,0.6867575122292103
8773,logistic,0.0001,"(20,)",invscaling,0.0001,1000,lbfgs,0.6867138364779874
8774,logistic,0.0001,"(20,)",adaptive,0.0001,1000,lbfgs,0.6867138364779874
8775,logistic,0.0001,"(20,)",invscaling,0.001,1000,lbfgs,0.6867138364779874
8776,logistic,0.0001,"(20,)",invscaling,10.0,1000,lbfgs,0.6867138364779874
8777,logistic,0.0001,"(20,)",adaptive,1.0,1000,lbfgs,0.6867138364779874
8778,relu,0.001,"(20,)",adaptive,0.0001,1000,sgd,0.6867138364779874
8779,relu,1e-05,"(20,)",constant,0.0001,1000,sgd,0.6867138364779874
8780,logistic,0.0001,"(20,)",constant,0.001,1000,lbfgs,0.6867138364779874
8781,logistic,0.0001,"(20,)",invscaling,0.01,1000,lbfgs,0.6867138364779874
8782,relu,0.01,"(20,)",constant,0.0001,1000,sgd,0.6867138364779874
8783,logistic,0.0001,"(20,)",adaptive,0.01,1000,lbfgs,0.6867138364779874
8784,relu,0.0001,"(20,)",constant,0.0001,1000,sgd,0.6867138364779874
8785,logistic,0.0001,"(20,)",constant,10.0,1000,lbfgs,0.6867138364779874
8786,logistic,0.0001,"(20,)",invscaling,1.0,1000,lbfgs,0.6867138364779874
8787,relu,0.001,"(20,)",constant,0.0001,1000,sgd,0.6867138364779874
8788,logistic,0.0001,"(20,)",constant,1.0,1000,lbfgs,0.6867138364779874
8789,relu,0.0001,"(20,)",adaptive,0.0001,1000,sgd,0.6867138364779874
8790,logistic,0.0001,"(20,)",constant,0.1,1000,lbfgs,0.6867138364779874
8791,logistic,0.0001,"(20,)",constant,0.01,1000,lbfgs,0.6867138364779874
8792,relu,0.1,"(20,)",adaptive,0.0001,1000,sgd,0.6867138364779874
8793,logistic,0.0001,"(20,)",adaptive,0.001,1000,lbfgs,0.6867138364779874
8794,logistic,0.0001,"(20,)",adaptive,10.0,1000,lbfgs,0.6867138364779874
8795,logistic,0.0001,"(20,)",adaptive,0.1,1000,lbfgs,0.6867138364779874
8796,relu,1.0,"(20,)",adaptive,0.0001,1000,sgd,0.6867138364779874
8797,logistic,0.0001,"(20,)",constant,0.0001,1000,lbfgs,0.6867138364779874
8798,relu,0.1,"(20,)",constant,0.0001,1000,sgd,0.6867138364779874
8799,relu,1e-05,"(20,)",adaptive,0.0001,1000,sgd,0.6867138364779874
8800,logistic,0.0001,"(20,)",invscaling,0.1,1000,lbfgs,0.6867138364779874
8801,relu,1.0,"(20,)",constant,0.0001,1000,sgd,0.6867138364779874
8802,relu,0.01,"(20,)",adaptive,0.0001,1000,sgd,0.6867138364779874
8803,identity,0.01,"(20,)",adaptive,1.0,1000,sgd,0.6866701607267646
8804,identity,0.01,"(20,)",adaptive,1.0,200,sgd,0.6866701607267646
8805,identity,0.01,"(20,)",adaptive,1.0,100,sgd,0.6866701607267646
8806,relu,0.01,"(20,)",constant,10.0,100,adam,0.6866701607267645
8807,relu,0.01,"(20,)",adaptive,10.0,200,adam,0.6866701607267645
8808,relu,0.01,"(20,)",invscaling,10.0,1000,adam,0.6866701607267645
8809,relu,0.01,"(20,)",constant,10.0,200,adam,0.6866701607267645
8810,relu,0.01,"(20,)",constant,10.0,1000,adam,0.6866701607267645
8811,relu,0.01,"(20,)",invscaling,10.0,200,adam,0.6866701607267645
8812,relu,0.01,"(20,)",invscaling,10.0,100,adam,0.6866701607267645
8813,relu,0.01,"(20,)",adaptive,10.0,1000,adam,0.6866701607267645
8814,relu,0.01,"(20,)",adaptive,10.0,100,adam,0.6866701607267645
8815,tanh,0.0001,"(20,)",invscaling,1.0,1000,lbfgs,0.6865391334730957
8816,tanh,0.0001,"(20,)",constant,0.01,1000,lbfgs,0.6865391334730957
8817,tanh,0.0001,"(20,)",adaptive,10.0,1000,lbfgs,0.6865391334730957
8818,tanh,0.0001,"(20,)",constant,0.1,1000,lbfgs,0.6865391334730957
8819,tanh,0.0001,"(20,)",invscaling,0.01,1000,lbfgs,0.6865391334730957
8820,tanh,1e-05,"(20,)",constant,1.0,100,sgd,0.6865391334730957
8821,tanh,0.0001,"(20,)",adaptive,0.1,1000,lbfgs,0.6865391334730957
8822,tanh,0.0001,"(20,)",constant,1.0,1000,lbfgs,0.6865391334730957
8823,tanh,0.0001,"(20,)",invscaling,0.001,1000,lbfgs,0.6865391334730957
8824,tanh,0.01,"(20,)",adaptive,1.0,100,sgd,0.6865391334730957
8825,tanh,0.0001,"(20,)",invscaling,10.0,1000,lbfgs,0.6865391334730957
8826,tanh,0.0001,"(20,)",adaptive,0.001,1000,lbfgs,0.6865391334730957
8827,tanh,0.0001,"(20,)",adaptive,0.01,1000,lbfgs,0.6865391334730957
8828,tanh,0.0001,"(20,)",adaptive,0.0001,1000,lbfgs,0.6865391334730957
8829,tanh,0.0001,"(20,)",constant,0.0001,1000,lbfgs,0.6865391334730957
8830,tanh,0.0001,"(20,)",invscaling,0.1,1000,lbfgs,0.6865391334730957
8831,tanh,0.0001,"(20,)",invscaling,0.0001,1000,lbfgs,0.6865391334730957
8832,tanh,0.0001,"(20,)",adaptive,1.0,1000,lbfgs,0.6865391334730957
8833,tanh,0.0001,"(20,)",constant,10.0,1000,lbfgs,0.6865391334730957
8834,tanh,0.0001,"(20,)",constant,0.001,1000,lbfgs,0.6865391334730957
8835,tanh,0.0001,"(20,)",constant,1.0,200,sgd,0.6864954577218728
8836,tanh,0.0001,"(20,)",constant,1.0,1000,sgd,0.6864954577218728
8837,tanh,1e-05,"(20,)",constant,1.0,200,sgd,0.6864954577218728
8838,tanh,1e-05,"(20,)",constant,1.0,1000,sgd,0.6864954577218728
8839,logistic,0.1,"(20,)",constant,10.0,200,sgd,0.6849231306778476
8840,logistic,0.1,"(20,)",constant,10.0,100,sgd,0.6849231306778476
8841,logistic,0.1,"(20,)",constant,10.0,1000,sgd,0.6849231306778476
8842,logistic,1e-05,"(10, 30, 10)",constant,0.1,200,adam,0.6847921034241788
8843,logistic,1e-05,"(10, 30, 10)",invscaling,0.1,200,adam,0.6847921034241788
8844,logistic,1e-05,"(10, 30, 10)",adaptive,0.1,200,adam,0.6847921034241788
8845,relu,1e-05,"(100,)",invscaling,10.0,100,sgd,0.6847921034241788
8846,identity,0.001,"(20,)",invscaling,1.0,100,adam,0.684748427672956
8847,identity,0.001,"(20,)",constant,1.0,100,adam,0.684748427672956
8848,identity,0.001,"(20,)",adaptive,1.0,100,adam,0.684748427672956
8849,tanh,0.1,"(10, 30, 10)",adaptive,0.1,200,sgd,0.6846610761705101
8850,relu,1e-05,"(10, 30, 10)",adaptive,1.0,200,sgd,0.6845300489168414
8851,relu,1e-05,"(10, 30, 10)",adaptive,1.0,1000,sgd,0.6845300489168414
8852,relu,0.1,"(100,)",invscaling,0.01,100,sgd,0.6845300489168413
8853,relu,0.001,"(100,)",invscaling,0.01,100,sgd,0.6845300489168413
8854,relu,1.0,"(100,)",invscaling,0.01,100,sgd,0.6845300489168413
8855,logistic,10.0,"(20,)",invscaling,0.0001,1000,adam,0.6845300489168413
8856,logistic,10.0,"(20,)",adaptive,0.0001,1000,adam,0.6845300489168413
8857,logistic,10.0,"(20,)",constant,0.0001,1000,adam,0.6845300489168413
8858,relu,0.01,"(100,)",invscaling,0.01,100,sgd,0.6845300489168413
8859,relu,1e-05,"(100,)",invscaling,0.01,100,sgd,0.6845300489168413
8860,relu,0.0001,"(100,)",invscaling,0.01,100,sgd,0.6845300489168413
8861,relu,1e-05,"(100,)",constant,10.0,1000,adam,0.6844426974143956
8862,relu,1e-05,"(100,)",constant,10.0,200,adam,0.6844426974143956
8863,tanh,0.1,"(20,)",adaptive,10.0,1000,sgd,0.6844426974143956
8864,relu,1e-05,"(100,)",invscaling,10.0,100,adam,0.6844426974143956
8865,tanh,1e-05,"(10, 30, 10)",adaptive,0.1,1000,sgd,0.6844426974143956
8866,relu,1e-05,"(100,)",invscaling,10.0,200,adam,0.6844426974143956
8867,relu,1e-05,"(100,)",invscaling,10.0,1000,adam,0.6844426974143956
8868,tanh,0.1,"(20,)",adaptive,10.0,100,sgd,0.6844426974143956
8869,relu,1e-05,"(100,)",constant,10.0,100,adam,0.6844426974143956
8870,tanh,0.1,"(20,)",adaptive,10.0,200,sgd,0.6844426974143956
8871,tanh,0.001,"(10, 30, 10)",adaptive,0.1,1000,sgd,0.6844426974143956
8872,relu,1e-05,"(100,)",adaptive,10.0,100,adam,0.6844426974143956
8873,relu,1e-05,"(100,)",adaptive,10.0,200,adam,0.6844426974143956
8874,relu,1e-05,"(100,)",adaptive,10.0,1000,adam,0.6844426974143956
8875,tanh,0.0001,"(10, 30, 10)",adaptive,0.1,1000,sgd,0.6844426974143956
8876,tanh,1.0,"(100,)",constant,1.0,200,sgd,0.6843553459119496
8877,tanh,1.0,"(100,)",constant,1.0,1000,sgd,0.6843553459119496
8878,tanh,1.0,"(100,)",constant,1.0,100,sgd,0.6843553459119496
8879,tanh,0.0001,"(20,)",adaptive,1.0,100,sgd,0.6842243186582808
8880,tanh,0.001,"(10, 30, 10)",adaptive,1.0,1000,sgd,0.6842243186582808
8881,tanh,0.001,"(20,)",adaptive,1.0,100,sgd,0.6842243186582808
8882,identity,0.1,"(20,)",adaptive,10.0,100,sgd,0.6840932914046122
8883,logistic,0.1,"(100,)",adaptive,10.0,1000,sgd,0.6840059399021663
8884,identity,0.001,"(100,)",invscaling,10.0,1000,sgd,0.6824772886093641
8885,identity,0.001,"(100,)",invscaling,10.0,200,sgd,0.6824772886093641
8886,identity,0.001,"(100,)",invscaling,10.0,100,sgd,0.6824772886093641
8887,relu,1.0,"(100,)",constant,1.0,1000,adam,0.6823899371069183
8888,identity,0.001,"(20,)",adaptive,1.0,1000,adam,0.6823899371069183
8889,identity,0.001,"(20,)",adaptive,1.0,200,adam,0.6823899371069183
8890,relu,1.0,"(100,)",constant,1.0,200,adam,0.6823899371069183
8891,relu,1.0,"(100,)",constant,1.0,100,adam,0.6823899371069183
8892,identity,0.001,"(20,)",invscaling,1.0,1000,adam,0.6823899371069183
8893,relu,1.0,"(100,)",adaptive,1.0,100,adam,0.6823899371069183
8894,identity,0.001,"(20,)",constant,1.0,1000,adam,0.6823899371069183
8895,identity,0.001,"(20,)",invscaling,1.0,200,adam,0.6823899371069183
8896,relu,1.0,"(100,)",invscaling,1.0,1000,adam,0.6823899371069183
8897,relu,1.0,"(100,)",invscaling,1.0,200,adam,0.6823899371069183
8898,relu,1.0,"(100,)",adaptive,1.0,1000,adam,0.6823899371069183
8899,identity,0.001,"(20,)",constant,1.0,200,adam,0.6823899371069183
8900,relu,1.0,"(100,)",adaptive,1.0,200,adam,0.6823899371069183
8901,relu,1.0,"(100,)",invscaling,1.0,100,adam,0.6823899371069183
8902,logistic,0.0001,"(20,)",constant,10.0,100,lbfgs,0.6822589098532494
8903,logistic,0.0001,"(20,)",invscaling,1.0,100,lbfgs,0.6822589098532494
8904,logistic,0.0001,"(20,)",adaptive,0.001,100,lbfgs,0.6822589098532494
8905,logistic,0.0001,"(20,)",constant,1.0,100,lbfgs,0.6822589098532494
8906,logistic,0.0001,"(20,)",adaptive,10.0,100,lbfgs,0.6822589098532494
8907,logistic,0.0001,"(20,)",adaptive,0.1,100,lbfgs,0.6822589098532494
8908,logistic,0.0001,"(20,)",adaptive,1.0,100,lbfgs,0.6822589098532494
8909,logistic,0.0001,"(20,)",constant,0.1,100,lbfgs,0.6822589098532494
8910,logistic,0.0001,"(20,)",constant,0.0001,100,lbfgs,0.6822589098532494
8911,logistic,0.0001,"(20,)",constant,0.001,100,lbfgs,0.6822589098532494
8912,logistic,0.0001,"(20,)",constant,0.01,100,lbfgs,0.6822589098532494
8913,logistic,0.0001,"(20,)",invscaling,0.0001,100,lbfgs,0.6822589098532494
8914,logistic,0.0001,"(20,)",adaptive,0.0001,100,lbfgs,0.6822589098532494
8915,logistic,0.0001,"(20,)",adaptive,0.01,100,lbfgs,0.6822589098532494
8916,logistic,0.0001,"(20,)",invscaling,0.001,100,lbfgs,0.6822589098532494
8917,logistic,0.0001,"(20,)",invscaling,10.0,100,lbfgs,0.6822589098532494
8918,tanh,1.0,"(100,)",invscaling,10.0,100,sgd,0.6822589098532494
8919,logistic,0.0001,"(20,)",invscaling,0.1,100,lbfgs,0.6822589098532494
8920,logistic,0.0001,"(20,)",invscaling,0.01,100,lbfgs,0.6822589098532494
8921,tanh,1.0,"(100,)",invscaling,10.0,200,sgd,0.6822589098532494
8922,tanh,1.0,"(100,)",invscaling,10.0,1000,sgd,0.6822589098532494
8923,identity,10.0,"(10, 30, 10)",invscaling,0.01,1000,sgd,0.6822152341020264
8924,relu,1.0,"(100,)",adaptive,0.0001,200,sgd,0.6821715583508037
8925,relu,0.001,"(100,)",constant,0.0001,200,sgd,0.6821715583508037
8926,tanh,10.0,"(20,)",invscaling,10.0,1000,sgd,0.6821715583508037
8927,tanh,10.0,"(20,)",invscaling,10.0,200,sgd,0.6821715583508037
8928,tanh,10.0,"(20,)",invscaling,10.0,100,sgd,0.6821715583508037
8929,relu,0.1,"(100,)",constant,0.0001,200,sgd,0.6821715583508037
8930,relu,1e-05,"(100,)",constant,0.0001,200,sgd,0.6821715583508037
8931,relu,1.0,"(100,)",constant,0.0001,200,sgd,0.6821715583508037
8932,relu,1e-05,"(100,)",adaptive,0.0001,200,sgd,0.6821715583508037
8933,relu,0.001,"(100,)",adaptive,0.0001,200,sgd,0.6821715583508037
8934,relu,0.0001,"(100,)",constant,0.0001,200,sgd,0.6821715583508037
8935,relu,0.01,"(100,)",constant,0.0001,200,sgd,0.6821715583508037
8936,relu,0.01,"(100,)",adaptive,0.0001,200,sgd,0.6821715583508037
8937,relu,0.0001,"(100,)",adaptive,0.0001,200,sgd,0.6821715583508037
8938,relu,0.1,"(100,)",adaptive,0.0001,200,sgd,0.6821715583508037
8939,relu,10.0,"(100,)",invscaling,0.01,100,sgd,0.6821715583508037
8940,tanh,1.0,"(10, 30, 10)",adaptive,0.0001,1000,sgd,0.6821278825995807
8941,tanh,1.0,"(10, 30, 10)",constant,0.0001,1000,sgd,0.6821278825995807
8942,tanh,1e-05,"(10, 30, 10)",constant,0.001,100,sgd,0.6820842068483577
8943,tanh,0.1,"(10, 30, 10)",adaptive,0.001,100,sgd,0.6820842068483577
8944,tanh,0.01,"(10, 30, 10)",constant,0.001,100,sgd,0.6820842068483577
8945,tanh,0.01,"(10, 30, 10)",adaptive,0.001,100,sgd,0.6820842068483577
8946,tanh,0.0001,"(10, 30, 10)",adaptive,0.001,100,sgd,0.6820842068483577
8947,tanh,0.001,"(10, 30, 10)",constant,0.001,100,sgd,0.6820842068483577
8948,tanh,1e-05,"(10, 30, 10)",adaptive,0.001,100,sgd,0.6820842068483577
8949,tanh,1.0,"(10, 30, 10)",adaptive,0.001,100,sgd,0.6820842068483577
8950,tanh,1.0,"(10, 30, 10)",constant,0.001,100,sgd,0.6820842068483577
8951,tanh,0.0001,"(10, 30, 10)",constant,0.001,100,sgd,0.6820842068483577
8952,tanh,0.001,"(10, 30, 10)",adaptive,0.001,100,sgd,0.6820842068483577
8953,tanh,0.1,"(10, 30, 10)",constant,0.001,100,sgd,0.6820842068483577
8954,logistic,0.0001,"(20,)",adaptive,0.1,200,lbfgs,0.6820405310971349
8955,logistic,0.0001,"(20,)",constant,0.01,200,lbfgs,0.6820405310971349
8956,logistic,0.0001,"(20,)",adaptive,0.01,200,lbfgs,0.6820405310971349
8957,logistic,0.0001,"(20,)",constant,0.0001,200,lbfgs,0.6820405310971349
8958,logistic,0.0001,"(20,)",adaptive,0.0001,200,lbfgs,0.6820405310971349
8959,logistic,0.0001,"(20,)",constant,0.001,200,lbfgs,0.6820405310971349
8960,logistic,0.0001,"(20,)",constant,0.1,200,lbfgs,0.6820405310971349
8961,logistic,0.0001,"(20,)",constant,1.0,200,lbfgs,0.6820405310971349
8962,logistic,0.0001,"(20,)",constant,10.0,200,lbfgs,0.6820405310971349
8963,logistic,0.0001,"(20,)",invscaling,0.0001,200,lbfgs,0.6820405310971349
8964,logistic,0.0001,"(20,)",invscaling,0.001,200,lbfgs,0.6820405310971349
8965,logistic,0.0001,"(20,)",invscaling,0.01,200,lbfgs,0.6820405310971349
8966,logistic,0.0001,"(20,)",adaptive,0.001,200,lbfgs,0.6820405310971349
8967,logistic,0.0001,"(20,)",invscaling,0.1,200,lbfgs,0.6820405310971349
8968,logistic,0.0001,"(20,)",invscaling,1.0,200,lbfgs,0.6820405310971349
8969,logistic,0.0001,"(20,)",adaptive,10.0,200,lbfgs,0.6820405310971349
8970,logistic,0.0001,"(20,)",invscaling,10.0,200,lbfgs,0.6820405310971349
8971,logistic,0.0001,"(20,)",adaptive,1.0,200,lbfgs,0.6820405310971349
8972,tanh,0.0001,"(100,)",adaptive,10.0,100,sgd,0.6819968553459119
8973,tanh,0.0001,"(20,)",adaptive,1.0,200,lbfgs,0.681909503843466
8974,tanh,0.0001,"(20,)",adaptive,10.0,200,lbfgs,0.681909503843466
8975,tanh,0.0001,"(20,)",adaptive,0.1,200,lbfgs,0.681909503843466
8976,tanh,0.0001,"(20,)",invscaling,0.0001,200,lbfgs,0.681909503843466
8977,tanh,1e-05,"(20,)",constant,0.01,100,lbfgs,0.681909503843466
8978,tanh,1e-05,"(20,)",invscaling,0.01,100,lbfgs,0.681909503843466
8979,tanh,0.0001,"(20,)",invscaling,10.0,200,lbfgs,0.681909503843466
8980,tanh,1e-05,"(20,)",invscaling,0.001,100,lbfgs,0.681909503843466
8981,tanh,0.0001,"(20,)",constant,10.0,200,lbfgs,0.681909503843466
8982,tanh,1e-05,"(20,)",invscaling,0.0001,100,lbfgs,0.681909503843466
8983,tanh,0.0001,"(20,)",invscaling,1.0,200,lbfgs,0.681909503843466
8984,tanh,0.0001,"(20,)",constant,0.001,200,lbfgs,0.681909503843466
8985,tanh,1e-05,"(20,)",constant,10.0,100,lbfgs,0.681909503843466
8986,tanh,1e-05,"(20,)",constant,1.0,100,lbfgs,0.681909503843466
8987,tanh,1e-05,"(20,)",constant,0.1,100,lbfgs,0.681909503843466
8988,tanh,1e-05,"(20,)",adaptive,0.0001,100,lbfgs,0.681909503843466
8989,tanh,0.0001,"(20,)",invscaling,0.1,200,lbfgs,0.681909503843466
8990,tanh,1e-05,"(20,)",constant,0.001,100,lbfgs,0.681909503843466
8991,tanh,0.0001,"(20,)",constant,0.01,200,lbfgs,0.681909503843466
8992,tanh,0.0001,"(20,)",constant,1.0,200,lbfgs,0.681909503843466
8993,tanh,1e-05,"(20,)",constant,0.0001,100,lbfgs,0.681909503843466
8994,tanh,0.0001,"(20,)",invscaling,0.01,200,lbfgs,0.681909503843466
8995,tanh,0.0001,"(20,)",adaptive,0.0001,200,lbfgs,0.681909503843466
8996,tanh,0.0001,"(20,)",adaptive,0.001,200,lbfgs,0.681909503843466
8997,tanh,0.0001,"(20,)",constant,0.1,200,lbfgs,0.681909503843466
8998,tanh,1e-05,"(20,)",adaptive,1.0,100,lbfgs,0.681909503843466
8999,tanh,0.0001,"(20,)",invscaling,0.001,200,lbfgs,0.681909503843466
9000,tanh,1e-05,"(20,)",invscaling,1.0,100,lbfgs,0.681909503843466
9001,tanh,1e-05,"(20,)",adaptive,0.1,100,lbfgs,0.681909503843466
9002,tanh,1e-05,"(20,)",adaptive,0.01,100,lbfgs,0.681909503843466
9003,tanh,1e-05,"(20,)",adaptive,1.0,100,sgd,0.681909503843466
9004,tanh,1e-05,"(20,)",invscaling,0.1,100,lbfgs,0.681909503843466
9005,tanh,1e-05,"(20,)",adaptive,10.0,100,lbfgs,0.681909503843466
9006,tanh,0.0001,"(20,)",adaptive,0.01,200,lbfgs,0.681909503843466
9007,tanh,0.0001,"(20,)",constant,0.0001,200,lbfgs,0.681909503843466
9008,tanh,1e-05,"(20,)",invscaling,10.0,100,lbfgs,0.681909503843466
9009,tanh,1e-05,"(20,)",adaptive,0.001,100,lbfgs,0.681909503843466
9010,tanh,0.0001,"(20,)",invscaling,1.0,100,lbfgs,0.6817784765897973
9011,tanh,0.0001,"(20,)",invscaling,0.1,100,lbfgs,0.6817784765897973
9012,tanh,0.0001,"(20,)",constant,0.01,100,lbfgs,0.6817784765897973
9013,tanh,0.0001,"(20,)",invscaling,0.001,100,lbfgs,0.6817784765897973
9014,tanh,0.0001,"(20,)",invscaling,0.0001,100,lbfgs,0.6817784765897973
9015,tanh,0.0001,"(20,)",constant,0.1,100,lbfgs,0.6817784765897973
9016,tanh,0.0001,"(20,)",constant,0.0001,100,lbfgs,0.6817784765897973
9017,tanh,0.0001,"(20,)",adaptive,0.001,100,lbfgs,0.6817784765897973
9018,tanh,0.0001,"(20,)",adaptive,0.01,100,lbfgs,0.6817784765897973
9019,tanh,0.0001,"(20,)",adaptive,0.1,100,lbfgs,0.6817784765897973
