,C,coef0,decision_function_shape,gamma,kernel,Accuracy
1351,7.0,3.0,ovo,0.01,sigmoid,0.5841194968553458
1352,1.0,3.0,ovo,0.001,sigmoid,0.5841194968553458
1353,3.0,3.0,ovr,0.001,sigmoid,0.5841194968553458
1354,7.0,0.0,ovo,0.001,poly,0.5841194968553458
1355,6.0,3.0,ovr,0.01,sigmoid,0.5841194968553458
1356,5.0,1.0,ovo,1.0,sigmoid,0.5838137665967855
1357,5.0,1.0,ovr,1.0,sigmoid,0.5838137665967855
1358,1.0,3.0,ovo,0.1,sigmoid,0.5818046820405312
1359,1.0,3.0,ovr,0.1,sigmoid,0.5818046820405312
1360,2.0,1.0,ovr,1.0,sigmoid,0.5817610062893082
1361,2.0,1.0,ovo,1.0,sigmoid,0.5817610062893082
1362,8.0,0.0,ovo,0.5,sigmoid,0.5816299790356394
1363,8.0,0.0,ovr,0.5,sigmoid,0.5816299790356394
1364,4.0,0.0,ovo,1.0,sigmoid,0.5815863032844165
1365,4.0,0.0,ovr,1.0,sigmoid,0.5815863032844165
1366,8.0,1.0,ovr,0.5,sigmoid,0.5794898672257163
1367,8.0,1.0,ovo,3.0,sigmoid,0.5794898672257163
1368,8.0,1.0,ovo,0.5,sigmoid,0.5794898672257163
1369,8.0,1.0,ovr,3.0,sigmoid,0.5794898672257163
1370,4.0,1.0,ovo,3.0,sigmoid,0.5794025157232705
1371,4.0,1.0,ovr,3.0,sigmoid,0.5794025157232705
1372,7.0,1.0,ovr,0.5,sigmoid,0.5793588399720475
1373,7.0,1.0,ovo,0.5,sigmoid,0.5793588399720475
1374,3.0,0.0,ovo,0.5,sigmoid,0.5793151642208245
1375,3.0,0.0,ovr,0.5,sigmoid,0.5793151642208245
1376,8.0,0.0,ovo,1.0,sigmoid,0.5792714884696017
1377,8.0,0.0,ovr,1.0,sigmoid,0.5792714884696017
1378,3.0,1.0,ovo,0.5,sigmoid,0.577393431167016
1379,3.0,1.0,ovr,0.5,sigmoid,0.577393431167016
1380,6.0,1.0,ovr,3.0,sigmoid,0.5771750524109014
1381,7.0,1.0,ovr,3.0,sigmoid,0.5771750524109014
1382,6.0,1.0,ovo,3.0,sigmoid,0.5771750524109014
1383,7.0,1.0,ovo,3.0,sigmoid,0.5771750524109014
1384,2.0,0.0,ovo,3.0,sigmoid,0.5770877009084556
1385,2.0,0.0,ovr,3.0,sigmoid,0.5770877009084556
1386,2.0,0.0,ovr,1.0,sigmoid,0.5770440251572326
1387,2.0,0.0,ovo,1.0,sigmoid,0.5770440251572326
1388,7.0,0.0,ovr,1.0,sigmoid,0.5769566736547869
1389,7.0,0.0,ovo,1.0,sigmoid,0.5769566736547869
1390,4.0,0.0,ovo,0.5,sigmoid,0.5769129979035639
1391,7.0,0.0,ovr,0.5,sigmoid,0.5769129979035639
1392,4.0,0.0,ovr,0.5,sigmoid,0.5769129979035639
1393,7.0,0.0,ovo,0.5,sigmoid,0.5769129979035639
1394,6.0,0.0,ovo,1.0,sigmoid,0.5768256464011181
1395,6.0,0.0,ovr,1.0,sigmoid,0.5768256464011181
1396,4.0,0.0,ovo,3.0,sigmoid,0.5749039133473095
1397,4.0,0.0,ovr,3.0,sigmoid,0.5749039133473095
1398,6.0,1.0,ovr,0.5,sigmoid,0.5748165618448637
1399,6.0,1.0,ovo,0.5,sigmoid,0.5748165618448637
1400,5.0,1.0,ovo,3.0,sigmoid,0.5747728860936409
1401,5.0,1.0,ovr,3.0,sigmoid,0.5747728860936409
1402,2.0,1.0,ovo,3.0,sigmoid,0.5747292103424179
1403,2.0,1.0,ovr,3.0,sigmoid,0.5747292103424179
1404,3.0,0.0,ovr,1.0,sigmoid,0.5745545073375262
1405,3.0,0.0,ovo,1.0,sigmoid,0.5745545073375262
1406,5.0,0.0,ovr,0.5,sigmoid,0.5722396925227113
1407,5.0,0.0,ovo,0.5,sigmoid,0.5722396925227113
1408,1.0,0.0,ovr,0.5,sigmoid,0.5721960167714885
1409,1.0,0.0,ovo,0.5,sigmoid,0.5721960167714885
1410,5.0,0.0,ovo,1.0,sigmoid,0.5720649895178197
1411,5.0,0.0,ovr,1.0,sigmoid,0.5720649895178197
1412,1.0,2.0,ovr,0.5,sigmoid,0.5701432564640112
1413,1.0,2.0,ovo,0.5,sigmoid,0.5701432564640112
1414,7.0,1.0,ovo,1.0,sigmoid,0.5700559049615653
1415,7.0,1.0,ovr,1.0,sigmoid,0.5700559049615653
1416,3.0,1.0,ovo,1.0,sigmoid,0.5698812019566737
1417,3.0,1.0,ovr,1.0,sigmoid,0.5698812019566737
1418,6.0,0.0,ovr,0.5,sigmoid,0.5698375262054508
1419,6.0,0.0,ovo,0.5,sigmoid,0.5698375262054508
1420,5.0,0.0,ovr,3.0,sigmoid,0.5679157931516423
1421,5.0,0.0,ovo,3.0,sigmoid,0.5679157931516423
1422,8.0,1.0,ovr,1.0,sigmoid,0.5677410901467506
1423,8.0,1.0,ovo,1.0,sigmoid,0.5677410901467506
1424,1.0,1.0,ovr,3.0,sigmoid,0.5656009783368274
1425,1.0,1.0,ovo,3.0,sigmoid,0.5656009783368274
1426,2.0,2.0,ovo,0.5,sigmoid,0.5654699510831587
1427,2.0,2.0,ovr,0.5,sigmoid,0.5654699510831587
1428,3.0,1.0,ovo,3.0,sigmoid,0.5654262753319357
1429,3.0,1.0,ovr,3.0,sigmoid,0.5654262753319357
1430,1.0,2.0,ovo,1.0,sigmoid,0.5653825995807128
1431,1.0,2.0,ovr,1.0,sigmoid,0.5653825995807128
1432,8.0,2.0,ovo,1.0,sigmoid,0.5653389238294899
1433,8.0,2.0,ovr,1.0,sigmoid,0.5653389238294899
1434,4.0,2.0,ovo,1.0,sigmoid,0.565251572327044
1435,4.0,1.0,ovo,1.0,sigmoid,0.565251572327044
1436,4.0,1.0,ovr,1.0,sigmoid,0.565251572327044
1437,4.0,2.0,ovr,1.0,sigmoid,0.565251572327044
1438,6.0,1.0,ovo,1.0,sigmoid,0.562980433263452
1439,6.0,1.0,ovr,1.0,sigmoid,0.562980433263452
1440,2.0,0.0,ovo,0.5,sigmoid,0.5606219426974144
1441,3.0,2.0,ovo,1.0,sigmoid,0.5606219426974144
1442,3.0,2.0,ovr,1.0,sigmoid,0.5606219426974144
1443,2.0,0.0,ovr,0.5,sigmoid,0.5606219426974144
1444,2.0,1.0,ovr,0.5,sigmoid,0.55861285814116
1445,2.0,1.0,ovo,0.5,sigmoid,0.55861285814116
1446,6.0,0.0,ovo,3.0,sigmoid,0.5585255066387141
1447,6.0,0.0,ovr,3.0,sigmoid,0.5585255066387141
1448,7.0,0.0,ovr,3.0,sigmoid,0.5584818308874913
1449,7.0,0.0,ovo,3.0,sigmoid,0.5584818308874913
1450,8.0,0.0,ovr,3.0,sigmoid,0.5583508036338225
1451,8.0,0.0,ovo,3.0,sigmoid,0.5583508036338225
1452,1.0,2.0,ovr,3.0,sigmoid,0.5582634521313767
1453,1.0,2.0,ovo,3.0,sigmoid,0.5582634521313767
1454,2.0,2.0,ovo,1.0,sigmoid,0.558088749126485
1455,2.0,2.0,ovr,1.0,sigmoid,0.558088749126485
1456,4.0,2.0,ovo,0.5,sigmoid,0.5562980433263452
1457,4.0,2.0,ovr,0.5,sigmoid,0.5562980433263452
1458,5.0,2.0,ovo,1.0,sigmoid,0.5560359888190076
1459,5.0,2.0,ovr,1.0,sigmoid,0.5560359888190076
1460,7.0,2.0,ovo,1.0,sigmoid,0.5488731656184487
1461,7.0,2.0,ovr,1.0,sigmoid,0.5488731656184487
1462,6.0,2.0,ovo,1.0,sigmoid,0.544243535988819
1463,6.0,2.0,ovr,1.0,sigmoid,0.544243535988819
1464,8.0,2.0,ovo,3.0,sigmoid,0.54201607267645
1465,5.0,2.0,ovo,3.0,sigmoid,0.54201607267645
1466,2.0,2.0,ovo,3.0,sigmoid,0.54201607267645
1467,6.0,2.0,ovo,3.0,sigmoid,0.54201607267645
1468,2.0,2.0,ovr,3.0,sigmoid,0.54201607267645
1469,8.0,2.0,ovr,3.0,sigmoid,0.54201607267645
1470,6.0,2.0,ovr,3.0,sigmoid,0.54201607267645
1471,5.0,2.0,ovr,3.0,sigmoid,0.54201607267645
1472,3.0,2.0,ovr,3.0,sigmoid,0.541972396925227
1473,3.0,2.0,ovo,3.0,sigmoid,0.541972396925227
1474,7.0,2.0,ovo,3.0,sigmoid,0.5396575821104123
1475,7.0,2.0,ovr,3.0,sigmoid,0.5396575821104123
1476,1.0,3.0,ovr,3.0,sigmoid,0.5395702306079665
1477,1.0,3.0,ovo,3.0,sigmoid,0.5395702306079665
1478,5.0,2.0,ovo,0.5,sigmoid,0.5376921733053808
1479,5.0,2.0,ovr,0.5,sigmoid,0.5376921733053808
1480,3.0,3.0,ovo,1.0,sigmoid,0.5374301187980434
1481,3.0,3.0,ovr,1.0,sigmoid,0.5374301187980434
1482,7.0,2.0,ovr,0.5,sigmoid,0.535377358490566
1483,7.0,2.0,ovo,0.5,sigmoid,0.535377358490566
1484,8.0,2.0,ovr,0.5,sigmoid,0.5352900069881202
1485,3.0,2.0,ovo,0.5,sigmoid,0.5352900069881202
1486,3.0,2.0,ovr,0.5,sigmoid,0.5352900069881202
1487,8.0,2.0,ovo,0.5,sigmoid,0.5352900069881202
1488,6.0,2.0,ovo,0.5,sigmoid,0.5330625436757512
1489,6.0,2.0,ovr,0.5,sigmoid,0.5330625436757512
1490,5.0,3.0,ovo,1.0,sigmoid,0.5328878406708595
1491,1.0,3.0,ovo,1.0,sigmoid,0.5328878406708595
1492,1.0,3.0,ovr,1.0,sigmoid,0.5328878406708595
1493,5.0,3.0,ovr,1.0,sigmoid,0.5328878406708595
1494,6.0,3.0,ovr,1.0,sigmoid,0.5328441649196367
1495,6.0,3.0,ovo,1.0,sigmoid,0.5328441649196367
1496,2.0,3.0,ovr,1.0,sigmoid,0.5328004891684137
1497,2.0,3.0,ovo,1.0,sigmoid,0.5328004891684137
1498,4.0,3.0,ovr,1.0,sigmoid,0.5305293501048218
1499,4.0,3.0,ovo,1.0,sigmoid,0.5305293501048218
1500,4.0,2.0,ovo,3.0,sigmoid,0.5302672955974843
1501,3.0,3.0,ovo,3.0,sigmoid,0.5302672955974843
1502,3.0,3.0,ovr,3.0,sigmoid,0.5302672955974843
1503,4.0,2.0,ovr,3.0,sigmoid,0.5302672955974843
1504,7.0,3.0,ovo,1.0,sigmoid,0.528214535290007
1505,7.0,3.0,ovr,1.0,sigmoid,0.528214535290007
1506,8.0,3.0,ovr,1.0,sigmoid,0.5258997204751922
1507,8.0,3.0,ovo,1.0,sigmoid,0.5258997204751922
1508,4.0,3.0,ovo,3.0,sigmoid,0.5255503144654088
1509,4.0,3.0,ovr,3.0,sigmoid,0.5255503144654088
1510,5.0,3.0,ovr,3.0,sigmoid,0.5232791754018169
1511,5.0,3.0,ovo,3.0,sigmoid,0.5232791754018169
1512,8.0,3.0,ovr,0.5,sigmoid,0.5211827393431167
1513,8.0,3.0,ovo,0.5,sigmoid,0.5211827393431167
1514,5.0,3.0,ovr,0.5,sigmoid,0.5211390635918938
1515,5.0,3.0,ovo,0.5,sigmoid,0.5211390635918938
1516,7.0,3.0,ovr,0.5,sigmoid,0.5188242487770789
1517,7.0,3.0,ovo,0.5,sigmoid,0.5188242487770789
1518,8.0,3.0,ovo,3.0,sigmoid,0.5139325646401118
1519,2.0,3.0,ovo,3.0,sigmoid,0.5139325646401118
1520,8.0,3.0,ovr,3.0,sigmoid,0.5139325646401118
1521,2.0,3.0,ovr,3.0,sigmoid,0.5139325646401118
1522,6.0,3.0,ovo,3.0,sigmoid,0.5116177498252971
1523,6.0,3.0,ovr,3.0,sigmoid,0.5116177498252971
1524,7.0,3.0,ovr,3.0,sigmoid,0.5116177498252971
1525,7.0,3.0,ovo,3.0,sigmoid,0.5116177498252971
1526,3.0,3.0,ovr,0.5,sigmoid,0.5024895178197065
1527,3.0,3.0,ovo,0.5,sigmoid,0.5024895178197065
1528,6.0,3.0,ovr,0.5,sigmoid,0.5024021663172606
1529,6.0,3.0,ovo,0.5,sigmoid,0.5024021663172606
1530,2.0,3.0,ovr,0.5,sigmoid,0.497772536687631
1531,2.0,3.0,ovo,0.5,sigmoid,0.497772536687631
1532,4.0,3.0,ovo,0.5,sigmoid,0.4977288609364081
1533,4.0,3.0,ovr,0.5,sigmoid,0.4977288609364081
1534,1.0,3.0,ovr,0.5,sigmoid,0.4953703703703704
1535,1.0,3.0,ovo,0.5,sigmoid,0.4953703703703704
