,algorithm,leaf_size,n_neighbors,p,weights,Accuracy
1796,auto,61,5,1,uniform,0.7382948986722571
1797,kd_tree,31,5,1,uniform,0.7382948986722571
1798,kd_tree,21,5,1,uniform,0.7382948986722571
1799,auto,51,5,1,uniform,0.7382948986722571
1800,auto,41,6,1,uniform,0.7359364081062194
1801,auto,21,6,1,uniform,0.7359364081062194
1802,auto,91,6,1,uniform,0.7359364081062194
1803,auto,1,6,1,uniform,0.7359364081062194
1804,auto,81,6,1,uniform,0.7359364081062194
1805,ball_tree,31,6,1,uniform,0.7359364081062194
1806,auto,11,6,1,uniform,0.7359364081062194
1807,brute,41,6,1,uniform,0.7359364081062194
1808,auto,71,6,1,uniform,0.7359364081062194
1809,ball_tree,41,6,1,uniform,0.7359364081062194
1810,ball_tree,21,6,1,uniform,0.7359364081062194
1811,ball_tree,1,6,1,uniform,0.7359364081062194
1812,auto,61,6,1,uniform,0.7359364081062194
1813,brute,91,6,1,uniform,0.7359364081062194
1814,auto,31,6,1,uniform,0.7359364081062194
1815,ball_tree,11,6,1,uniform,0.7359364081062194
1816,brute,31,6,1,uniform,0.7359364081062194
1817,auto,51,6,1,uniform,0.7359364081062194
1818,brute,81,6,1,uniform,0.7359364081062194
1819,brute,1,6,1,uniform,0.7359364081062194
1820,ball_tree,71,6,1,uniform,0.7359364081062194
1821,ball_tree,91,6,1,uniform,0.7359364081062194
1822,brute,71,6,1,uniform,0.7359364081062194
1823,kd_tree,61,6,1,uniform,0.7359364081062194
1824,kd_tree,1,6,1,uniform,0.7359364081062194
1825,kd_tree,71,6,1,uniform,0.7359364081062194
1826,brute,11,6,1,uniform,0.7359364081062194
1827,brute,51,6,1,uniform,0.7359364081062194
1828,kd_tree,81,6,1,uniform,0.7359364081062194
1829,ball_tree,81,6,1,uniform,0.7359364081062194
1830,ball_tree,61,6,1,uniform,0.7359364081062194
1831,brute,21,6,1,uniform,0.7359364081062194
1832,kd_tree,31,6,1,uniform,0.7359364081062194
1833,kd_tree,91,6,1,uniform,0.7359364081062194
1834,kd_tree,11,6,1,uniform,0.7359364081062194
1835,kd_tree,51,6,1,uniform,0.7359364081062194
1836,brute,61,6,1,uniform,0.7359364081062194
1837,ball_tree,51,6,1,uniform,0.7359364081062194
1838,kd_tree,21,6,1,uniform,0.7359364081062194
1839,kd_tree,41,6,1,uniform,0.7359364081062194
1840,kd_tree,41,7,1,uniform,0.7336215932914046
1841,ball_tree,41,7,1,uniform,0.7336215932914046
1842,brute,61,7,1,uniform,0.7336215932914046
1843,auto,41,7,1,uniform,0.7336215932914046
1844,kd_tree,31,7,1,uniform,0.7336215932914046
1845,brute,11,7,1,uniform,0.7336215932914046
1846,auto,61,7,1,uniform,0.7336215932914046
1847,auto,51,7,1,uniform,0.7336215932914046
1848,kd_tree,51,7,1,uniform,0.7336215932914046
1849,brute,51,7,1,uniform,0.7336215932914046
1850,brute,31,7,1,uniform,0.7336215932914046
1851,auto,31,7,1,uniform,0.7336215932914046
1852,kd_tree,61,7,1,uniform,0.7336215932914046
1853,kd_tree,71,7,1,uniform,0.7336215932914046
1854,auto,21,7,1,uniform,0.7336215932914046
1855,brute,91,7,1,uniform,0.7336215932914046
1856,kd_tree,81,7,1,uniform,0.7336215932914046
1857,auto,11,7,1,uniform,0.7336215932914046
1858,brute,41,7,1,uniform,0.7336215932914046
1859,auto,1,7,1,uniform,0.7336215932914046
1860,kd_tree,91,7,1,uniform,0.7336215932914046
1861,brute,1,7,1,uniform,0.7336215932914046
1862,auto,71,7,1,uniform,0.7336215932914046
1863,kd_tree,21,7,1,uniform,0.7336215932914046
1864,auto,91,7,1,uniform,0.7336215932914046
1865,ball_tree,51,7,1,uniform,0.7336215932914046
1866,ball_tree,11,7,1,uniform,0.7336215932914046
1867,brute,71,7,1,uniform,0.7336215932914046
1868,ball_tree,81,7,1,uniform,0.7336215932914046
1869,ball_tree,61,7,1,uniform,0.7336215932914046
1870,ball_tree,1,7,1,uniform,0.7336215932914046
1871,ball_tree,21,7,1,uniform,0.7336215932914046
1872,ball_tree,91,7,1,uniform,0.7336215932914046
1873,brute,81,7,1,uniform,0.7336215932914046
1874,kd_tree,1,7,1,uniform,0.7336215932914046
1875,ball_tree,71,7,1,uniform,0.7336215932914046
1876,kd_tree,11,7,1,uniform,0.7336215932914046
1877,brute,21,7,1,uniform,0.7336215932914046
1878,ball_tree,31,7,1,uniform,0.7336215932914046
1879,auto,81,7,1,uniform,0.7336215932914046
1880,kd_tree,71,9,1,uniform,0.728948287910552
1881,brute,41,9,1,uniform,0.728948287910552
1882,kd_tree,91,9,1,uniform,0.728948287910552
1883,auto,21,9,1,uniform,0.728948287910552
1884,ball_tree,61,9,1,uniform,0.728948287910552
1885,brute,21,9,1,uniform,0.728948287910552
1886,ball_tree,31,9,1,uniform,0.728948287910552
1887,brute,91,9,1,uniform,0.728948287910552
1888,brute,51,9,1,uniform,0.728948287910552
1889,ball_tree,21,9,1,uniform,0.728948287910552
1890,auto,1,9,1,uniform,0.728948287910552
1891,kd_tree,81,9,1,uniform,0.728948287910552
1892,auto,11,9,1,uniform,0.728948287910552
1893,kd_tree,61,9,1,uniform,0.728948287910552
1894,ball_tree,51,9,1,uniform,0.728948287910552
1895,brute,1,9,1,uniform,0.728948287910552
1896,brute,61,9,1,uniform,0.728948287910552
1897,kd_tree,51,9,1,uniform,0.728948287910552
1898,ball_tree,11,9,1,uniform,0.728948287910552
1899,auto,31,9,1,uniform,0.728948287910552
1900,brute,81,9,1,uniform,0.728948287910552
1901,auto,71,9,1,uniform,0.728948287910552
1902,kd_tree,11,9,1,uniform,0.728948287910552
1903,ball_tree,41,9,1,uniform,0.728948287910552
1904,kd_tree,21,9,1,uniform,0.728948287910552
1905,brute,31,9,1,uniform,0.728948287910552
1906,auto,61,9,1,uniform,0.728948287910552
1907,auto,81,9,1,uniform,0.728948287910552
1908,kd_tree,1,9,1,uniform,0.728948287910552
1909,kd_tree,31,9,1,uniform,0.728948287910552
1910,auto,51,9,1,uniform,0.728948287910552
1911,auto,91,9,1,uniform,0.728948287910552
1912,ball_tree,91,9,1,uniform,0.728948287910552
1913,kd_tree,41,9,1,uniform,0.728948287910552
1914,auto,41,9,1,uniform,0.728948287910552
1915,ball_tree,81,9,1,uniform,0.728948287910552
1916,ball_tree,1,9,1,uniform,0.728948287910552
1917,ball_tree,71,9,1,uniform,0.728948287910552
1918,brute,11,9,1,uniform,0.728948287910552
1919,brute,71,9,1,uniform,0.728948287910552
